country,hour,tech,gen_mw
RO,2022-08-14T05:00:00Z,Solar,170.5
RO,2022-08-14T05:00:00Z,Wind onshore,113.75
RO,2022-08-14T06:00:00Z,Solar,280.25
RO,2022-08-14T06:00:00Z,Wind onshore,71
RO,2022-08-14T07:00:00Z,Solar,388.75
RO,2022-08-14T07:00:00Z,Wind onshore,66.25
RO,2022-08-14T08:00:00Z,Solar,449.5
RO,2022-08-14T08:00:00Z,Wind onshore,62.5
RO,2022-08-14T09:00:00Z,Solar,438.75
RO,2022-08-14T09:00:00Z,Wind onshore,59.25
RO,2022-08-14T10:00:00Z,Solar,430.5
RO,2022-08-14T10:00:00Z,Wind onshore,108
RO,2022-08-14T11:00:00Z,Solar,398.25
RO,2022-08-14T11:00:00Z,Wind onshore,138.5
RO,2022-08-14T12:00:00Z,Solar,382.5
RO,2022-08-14T12:00:00Z,Wind onshore,357.25
RO,2022-08-14T13:00:00Z,Solar,339.25
RO,2022-08-14T13:00:00Z,Wind onshore,467
RO,2022-08-14T14:00:00Z,Solar,221.75
RO,2022-08-14T14:00:00Z,Wind onshore,462
RO,2022-08-14T15:00:00Z,Solar,108.5
RO,2022-08-14T15:00:00Z,Wind onshore,310.75
RO,2022-08-14T16:00:00Z,Solar,36.5
RO,2022-08-14T16:00:00Z,Wind onshore,294.5
RO,2022-08-14T17:00:00Z,Solar,3
RO,2022-08-14T17:00:00Z,Wind onshore,332
RO,2022-08-14T18:00:00Z,Solar,0
RO,2022-08-14T18:00:00Z,Wind onshore,249
RO,2022-08-14T19:00:00Z,Solar,0
RO,2022-08-14T19:00:00Z,Wind onshore,290
RO,2022-08-14T20:00:00Z,Solar,0
RO,2022-08-14T20:00:00Z,Wind onshore,315
RO,2022-08-14T21:00:00Z,Solar,0
RO,2022-08-14T21:00:00Z,Wind onshore,279.75
RO,2022-08-14T22:00:00Z,Solar,0
RO,2022-08-14T22:00:00Z,Wind onshore,386.5
RO,2022-08-14T23:00:00Z,Solar,0
RO,2022-08-14T23:00:00Z,Wind onshore,336.5
RO,2022-08-15T00:00:00Z,Solar,0
RO,2022-08-15T00:00:00Z,Wind onshore,332.5
RO,2022-08-15T01:00:00Z,Solar,0
RO,2022-08-15T01:00:00Z,Wind onshore,312.75
RO,2022-08-15T02:00:00Z,Solar,0
RO,2022-08-15T02:00:00Z,Wind onshore,270.5
RO,2022-08-15T03:00:00Z,Solar,0.75
RO,2022-08-15T03:00:00Z,Wind onshore,237.25
RO,2022-08-15T04:00:00Z,Solar,25
RO,2022-08-15T04:00:00Z,Wind onshore,193.5
RO,2022-08-15T05:00:00Z,Solar,110
RO,2022-08-15T05:00:00Z,Wind onshore,207.25
RO,2022-08-15T06:00:00Z,Solar,234
RO,2022-08-15T06:00:00Z,Wind onshore,281.25
RO,2022-08-15T07:00:00Z,Solar,349.5
RO,2022-08-15T07:00:00Z,Wind onshore,247.25
RO,2022-08-15T08:00:00Z,Solar,504.75
RO,2022-08-15T08:00:00Z,Wind onshore,221
RO,2022-08-15T09:00:00Z,Solar,596.5
RO,2022-08-15T09:00:00Z,Wind onshore,128.75
RO,2022-08-15T10:00:00Z,Solar,632.5
RO,2022-08-15T10:00:00Z,Wind onshore,136.25
RO,2022-08-15T11:00:00Z,Solar,647.5
RO,2022-08-15T11:00:00Z,Wind onshore,428
RO,2022-08-15T12:00:00Z,Solar,563.75
RO,2022-08-15T12:00:00Z,Wind onshore,561.5
RO,2022-08-15T13:00:00Z,Solar,477.5
RO,2022-08-15T13:00:00Z,Wind onshore,387
RO,2022-08-15T14:00:00Z,Solar,313.5
RO,2022-08-15T14:00:00Z,Wind onshore,278.25
RO,2022-08-15T15:00:00Z,Solar,146.5
RO,2022-08-15T15:00:00Z,Wind onshore,209.25
RO,2022-08-15T16:00:00Z,Solar,43.5
RO,2022-08-15T16:00:00Z,Wind onshore,238.25
RO,2022-08-15T17:00:00Z,Solar,1.75
RO,2022-08-15T17:00:00Z,Wind onshore,203
RO,2022-08-15T18:00:00Z,Solar,0
RO,2022-08-15T18:00:00Z,Wind onshore,148.25
RO,2022-08-15T19:00:00Z,Solar,0
RO,2022-08-15T19:00:00Z,Wind onshore,92.25
RO,2022-08-15T20:00:00Z,Solar,0
RO,2022-08-15T20:00:00Z,Wind onshore,118
RO,2022-08-15T21:00:00Z,Solar,0
RO,2022-08-15T21:00:00Z,Wind onshore,119.25
RO,2022-08-15T22:00:00Z,Solar,0
RO,2022-08-15T22:00:00Z,Wind onshore,161
RO,2022-08-15T23:00:00Z,Solar,0
RO,2022-08-15T23:00:00Z,Wind onshore,158.25
RO,2022-08-16T00:00:00Z,Solar,0
RO,2022-08-16T00:00:00Z,Wind onshore,136.75
RO,2022-08-16T01:00:00Z,Solar,0
RO,2022-08-16T01:00:00Z,Wind onshore,154.75
RO,2022-08-16T02:00:00Z,Solar,0
RO,2022-08-16T02:00:00Z,Wind onshore,140.75
RO,2022-08-16T03:00:00Z,Solar,1
RO,2022-08-16T03:00:00Z,Wind onshore,68
RO,2022-08-16T04:00:00Z,Solar,37
RO,2022-08-16T04:00:00Z,Wind onshore,58.25
RO,2022-08-16T05:00:00Z,Solar,188.5
RO,2022-08-16T05:00:00Z,Wind onshore,33.75
RO,2022-08-16T06:00:00Z,Solar,347.25
RO,2022-08-16T06:00:00Z,Wind onshore,42.25
RO,2022-08-16T07:00:00Z,Solar,490.5
RO,2022-08-16T07:00:00Z,Wind onshore,63.75
RO,2022-08-16T08:00:00Z,Solar,555.25
RO,2022-08-16T08:00:00Z,Wind onshore,121
RO,2022-08-16T09:00:00Z,Solar,633.25
RO,2022-08-16T09:00:00Z,Wind onshore,241.75
RO,2022-08-16T10:00:00Z,Solar,669.5
RO,2022-08-16T10:00:00Z,Wind onshore,328.25
RO,2022-08-16T11:00:00Z,Solar,611.75
RO,2022-08-16T11:00:00Z,Wind onshore,463.5
RO,2022-08-16T12:00:00Z,Solar,540.5
RO,2022-08-16T12:00:00Z,Wind onshore,416.25
RO,2022-08-16T13:00:00Z,Solar,419.25
RO,2022-08-16T13:00:00Z,Wind onshore,501.75
RO,2022-08-16T14:00:00Z,Solar,294
RO,2022-08-16T14:00:00Z,Wind onshore,513.75
RO,2022-08-16T15:00:00Z,Solar,165.175
RO,2022-08-16T15:00:00Z,Wind onshore,298.3725
RO,2022-08-16T16:00:00Z,Solar,55.5
RO,2022-08-16T16:00:00Z,Wind onshore,182
RO,2022-08-16T17:00:00Z,Solar,1.75
RO,2022-08-16T17:00:00Z,Wind onshore,104.75
RO,2022-08-16T18:00:00Z,Solar,0
RO,2022-08-16T18:00:00Z,Wind onshore,29.5
RO,2022-08-16T19:00:00Z,Solar,0
RO,2022-08-16T19:00:00Z,Wind onshore,1
RO,2022-08-16T20:00:00Z,Solar,0
RO,2022-08-16T20:00:00Z,Wind onshore,0
RO,2022-08-16T21:00:00Z,Solar,0
RO,2022-08-16T21:00:00Z,Wind onshore,1.5
RO,2022-08-16T22:00:00Z,Solar,0
RO,2022-08-16T22:00:00Z,Wind onshore,17.75
RO,2022-08-16T23:00:00Z,Solar,0
RO,2022-08-16T23:00:00Z,Wind onshore,54.75
RO,2022-08-17T00:00:00Z,Solar,0
RO,2022-08-17T00:00:00Z,Wind onshore,61
RO,2022-08-17T01:00:00Z,Solar,0
RO,2022-08-17T01:00:00Z,Wind onshore,74
RO,2022-08-17T02:00:00Z,Solar,0
RO,2022-08-17T02:00:00Z,Wind onshore,53
RO,2022-08-17T03:00:00Z,Solar,0.5
RO,2022-08-17T03:00:00Z,Wind onshore,106.25
RO,2022-08-17T04:00:00Z,Solar,37.25
RO,2022-08-17T04:00:00Z,Wind onshore,138.5
RO,2022-08-17T05:00:00Z,Solar,166.75
RO,2022-08-17T05:00:00Z,Wind onshore,67.75
RO,2022-08-17T06:00:00Z,Solar,322
RO,2022-08-17T06:00:00Z,Wind onshore,65.75
RO,2022-08-17T07:00:00Z,Solar,494.75
RO,2022-08-17T07:00:00Z,Wind onshore,129
RO,2022-08-17T08:00:00Z,Solar,619.75
RO,2022-08-17T08:00:00Z,Wind onshore,198.5
RO,2022-08-17T09:00:00Z,Solar,682
RO,2022-08-17T09:00:00Z,Wind onshore,332
RO,2022-08-17T10:00:00Z,Solar,698.75
RO,2022-08-17T10:00:00Z,Wind onshore,331
RO,2022-08-17T11:00:00Z,Solar,624.25
RO,2022-08-17T11:00:00Z,Wind onshore,264.25
RO,2022-08-17T12:00:00Z,Solar,523.25
RO,2022-08-17T12:00:00Z,Wind onshore,204.5
RO,2022-08-17T13:00:00Z,Solar,393.5
RO,2022-08-17T13:00:00Z,Wind onshore,220
RO,2022-08-17T14:00:00Z,Solar,300.5
RO,2022-08-17T14:00:00Z,Wind onshore,180.25
RO,2022-08-17T15:00:00Z,Solar,159.75
RO,2022-08-17T15:00:00Z,Wind onshore,316.5
RO,2022-08-17T16:00:00Z,Solar,40.75
RO,2022-08-17T16:00:00Z,Wind onshore,240
RO,2022-08-17T17:00:00Z,Solar,1.25
RO,2022-08-17T17:00:00Z,Wind onshore,144.25
RO,2022-08-17T18:00:00Z,Solar,0
RO,2022-08-17T18:00:00Z,Wind onshore,196.5
RO,2022-08-17T19:00:00Z,Solar,0
RO,2022-08-17T19:00:00Z,Wind onshore,184
RO,2022-08-17T20:00:00Z,Solar,0
RO,2022-08-17T20:00:00Z,Wind onshore,222
RO,2022-08-17T21:00:00Z,Solar,0
RO,2022-08-17T21:00:00Z,Wind onshore,186
RO,2022-08-17T22:00:00Z,Solar,0
RO,2022-08-17T22:00:00Z,Wind onshore,199.75
RO,2022-08-17T23:00:00Z,Solar,0
RO,2022-08-17T23:00:00Z,Wind onshore,332
RO,2022-08-18T00:00:00Z,Solar,0
RO,2022-08-18T00:00:00Z,Wind onshore,434.5
RO,2022-08-18T01:00:00Z,Solar,0
RO,2022-08-18T01:00:00Z,Wind onshore,446
RO,2022-08-18T02:00:00Z,Solar,0
RO,2022-08-18T02:00:00Z,Wind onshore,493
RO,2022-08-18T03:00:00Z,Solar,1
RO,2022-08-18T03:00:00Z,Wind onshore,489.5
RO,2022-08-18T04:00:00Z,Solar,42.25
RO,2022-08-18T04:00:00Z,Wind onshore,356
RO,2022-08-18T05:00:00Z,Solar,156
RO,2022-08-18T05:00:00Z,Wind onshore,182.25
RO,2022-08-18T06:00:00Z,Solar,301.5
RO,2022-08-18T06:00:00Z,Wind onshore,343
RO,2022-08-18T07:00:00Z,Solar,422.25
RO,2022-08-18T07:00:00Z,Wind onshore,544
RO,2022-08-18T08:00:00Z,Solar,552.25
RO,2022-08-18T08:00:00Z,Wind onshore,809.75
RO,2022-08-18T09:00:00Z,Solar,626.75
RO,2022-08-18T09:00:00Z,Wind onshore,841.5
RO,2022-08-18T10:00:00Z,Solar,640.5
RO,2022-08-18T10:00:00Z,Wind onshore,868
RO,2022-08-18T11:00:00Z,Solar,603.25
RO,2022-08-18T11:00:00Z,Wind onshore,1075.5
RO,2022-08-18T12:00:00Z,Solar,573.5
RO,2022-08-18T12:00:00Z,Wind onshore,1223
RO,2022-08-18T13:00:00Z,Solar,461.75
RO,2022-08-18T13:00:00Z,Wind onshore,1265.25
RO,2022-08-18T14:00:00Z,Solar,359
RO,2022-08-18T14:00:00Z,Wind onshore,1176.25
RO,2022-08-18T15:00:00Z,Solar,185.75
RO,2022-08-18T15:00:00Z,Wind onshore,1120
RO,2022-08-18T16:00:00Z,Solar,46.75
RO,2022-08-18T16:00:00Z,Wind onshore,741
RO,2022-08-18T17:00:00Z,Solar,3.75
RO,2022-08-18T17:00:00Z,Wind onshore,469.25
RO,2022-08-18T18:00:00Z,Solar,0
RO,2022-08-18T18:00:00Z,Wind onshore,452
RO,2022-08-18T19:00:00Z,Solar,0
RO,2022-08-18T19:00:00Z,Wind onshore,435.75
RO,2022-08-18T20:00:00Z,Solar,0
RO,2022-08-18T20:00:00Z,Wind onshore,417.25
RO,2022-08-18T21:00:00Z,Solar,0
RO,2022-08-18T21:00:00Z,Wind onshore,441
RO,2022-08-18T22:00:00Z,Solar,0
RO,2022-08-18T22:00:00Z,Wind onshore,544
RO,2022-08-18T23:00:00Z,Solar,0
RO,2022-08-18T23:00:00Z,Wind onshore,674.25
RO,2022-08-19T00:00:00Z,Solar,0
RO,2022-08-19T00:00:00Z,Wind onshore,735
RO,2022-08-19T01:00:00Z,Solar,0
RO,2022-08-19T01:00:00Z,Wind onshore,774
RO,2022-08-19T02:00:00Z,Solar,0
RO,2022-08-19T02:00:00Z,Wind onshore,629.5
RO,2022-08-19T03:00:00Z,Solar,0.75
RO,2022-08-19T03:00:00Z,Wind onshore,515
RO,2022-08-19T04:00:00Z,Solar,42.5
RO,2022-08-19T04:00:00Z,Wind onshore,455
RO,2022-08-19T05:00:00Z,Solar,194.5
RO,2022-08-19T05:00:00Z,Wind onshore,274.25
RO,2022-08-19T06:00:00Z,Solar,389.25
RO,2022-08-19T06:00:00Z,Wind onshore,244.75
RO,2022-08-19T07:00:00Z,Solar,556
RO,2022-08-19T07:00:00Z,Wind onshore,398.5
RO,2022-08-19T08:00:00Z,Solar,663.75
RO,2022-08-19T08:00:00Z,Wind onshore,626
RO,2022-08-19T09:00:00Z,Solar,710
RO,2022-08-19T09:00:00Z,Wind onshore,649
RO,2022-08-19T10:00:00Z,Solar,725.25
RO,2022-08-19T10:00:00Z,Wind onshore,598.25
RO,2022-08-19T11:00:00Z,Solar,709.5
RO,2022-08-19T11:00:00Z,Wind onshore,530.5
RO,2022-08-19T12:00:00Z,Solar,646
RO,2022-08-19T12:00:00Z,Wind onshore,425.25
RO,2022-08-19T13:00:00Z,Solar,535.75
RO,2022-08-19T13:00:00Z,Wind onshore,341
RO,2022-08-19T14:00:00Z,Solar,385
RO,2022-08-19T14:00:00Z,Wind onshore,229.25
RO,2022-08-19T15:00:00Z,Solar,202
RO,2022-08-19T15:00:00Z,Wind onshore,221.5
RO,2022-08-19T16:00:00Z,Solar,55.5
RO,2022-08-19T16:00:00Z,Wind onshore,208
RO,2022-08-19T17:00:00Z,Solar,1.25
RO,2022-08-19T17:00:00Z,Wind onshore,157.75
RO,2022-08-19T18:00:00Z,Solar,0
RO,2022-08-19T18:00:00Z,Wind onshore,142.75
RO,2022-08-19T19:00:00Z,Solar,0
RO,2022-08-19T19:00:00Z,Wind onshore,109.5
RO,2022-08-19T20:00:00Z,Solar,0
RO,2022-08-19T20:00:00Z,Wind onshore,95
RO,2022-08-19T21:00:00Z,Solar,0
RO,2022-08-19T21:00:00Z,Wind onshore,76.75
RO,2022-08-19T22:00:00Z,Solar,0
RO,2022-08-19T22:00:00Z,Wind onshore,97.5
RO,2022-08-19T23:00:00Z,Solar,0
RO,2022-08-19T23:00:00Z,Wind onshore,142.75
RO,2022-08-20T00:00:00Z,Solar,0
RO,2022-08-20T00:00:00Z,Wind onshore,172.5
RO,2022-08-20T01:00:00Z,Solar,0
RO,2022-08-20T01:00:00Z,Wind onshore,233
RO,2022-08-20T02:00:00Z,Solar,0
RO,2022-08-20T02:00:00Z,Wind onshore,257.5
RO,2022-08-20T03:00:00Z,Solar,0.75
RO,2022-08-20T03:00:00Z,Wind onshore,259.25
RO,2022-08-20T04:00:00Z,Solar,45.5
RO,2022-08-20T04:00:00Z,Wind onshore,242
RO,2022-08-20T05:00:00Z,Solar,187
RO,2022-08-20T05:00:00Z,Wind onshore,102.5
RO,2022-08-20T06:00:00Z,Solar,358.5
RO,2022-08-20T06:00:00Z,Wind onshore,35.5
RO,2022-08-20T07:00:00Z,Solar,534.75
RO,2022-08-20T07:00:00Z,Wind onshore,31.5
RO,2022-08-20T08:00:00Z,Solar,635.25
RO,2022-08-20T08:00:00Z,Wind onshore,29.5
RO,2022-08-20T09:00:00Z,Solar,676
RO,2022-08-20T09:00:00Z,Wind onshore,39.5
RO,2022-08-20T10:00:00Z,Solar,649.75
RO,2022-08-20T10:00:00Z,Wind onshore,81
RO,2022-08-20T11:00:00Z,Solar,593.75
RO,2022-08-20T11:00:00Z,Wind onshore,273.75
RO,2022-08-20T12:00:00Z,Solar,527.5
RO,2022-08-20T12:00:00Z,Wind onshore,517.25
RO,2022-08-20T13:00:00Z,Solar,388.5
RO,2022-08-20T13:00:00Z,Wind onshore,656.5
RO,2022-08-20T14:00:00Z,Solar,237.5
RO,2022-08-20T14:00:00Z,Wind onshore,629
RO,2022-08-20T15:00:00Z,Solar,115.5
RO,2022-08-20T15:00:00Z,Wind onshore,533.25
RO,2022-08-20T16:00:00Z,Solar,18
RO,2022-08-20T16:00:00Z,Wind onshore,373
RO,2022-08-20T17:00:00Z,Solar,0
RO,2022-08-20T17:00:00Z,Wind onshore,291.25
RO,2022-08-20T18:00:00Z,Solar,0
RO,2022-08-20T18:00:00Z,Wind onshore,271.75
RO,2022-08-20T19:00:00Z,Solar,0
RO,2022-08-20T19:00:00Z,Wind onshore,189.75
RO,2022-08-20T20:00:00Z,Solar,0
RO,2022-08-20T20:00:00Z,Wind onshore,117.75
RO,2022-08-20T21:00:00Z,Solar,0
RO,2022-08-20T21:00:00Z,Wind onshore,61.25
RO,2022-08-20T22:00:00Z,Solar,0
RO,2022-08-20T22:00:00Z,Wind onshore,22.25
RO,2022-08-20T23:00:00Z,Solar,0
RO,2022-08-20T23:00:00Z,Wind onshore,6.5
RO,2022-08-21T00:00:00Z,Solar,0
RO,2022-08-21T00:00:00Z,Wind onshore,4.25
RO,2022-08-21T01:00:00Z,Solar,0
RO,2022-08-21T01:00:00Z,Wind onshore,12.5
RO,2022-08-21T02:00:00Z,Solar,0
RO,2022-08-21T02:00:00Z,Wind onshore,31.75
RO,2022-08-21T03:00:00Z,Solar,1.25
RO,2022-08-21T03:00:00Z,Wind onshore,44.25
RO,2022-08-21T04:00:00Z,Solar,32.25
RO,2022-08-21T04:00:00Z,Wind onshore,33.75
RO,2022-08-21T05:00:00Z,Solar,129.5
RO,2022-08-21T05:00:00Z,Wind onshore,12.5
RO,2022-08-21T06:00:00Z,Solar,242
RO,2022-08-21T06:00:00Z,Wind onshore,50.25
RO,2022-08-21T07:00:00Z,Solar,359
RO,2022-08-21T07:00:00Z,Wind onshore,153
RO,2022-08-21T08:00:00Z,Solar,416
RO,2022-08-21T08:00:00Z,Wind onshore,340
RO,2022-08-21T09:00:00Z,Solar,487
RO,2022-08-21T09:00:00Z,Wind onshore,392.5
RO,2022-08-21T10:00:00Z,Solar,536
RO,2022-08-21T10:00:00Z,Wind onshore,368.25
RO,2022-08-21T11:00:00Z,Solar,504.5
RO,2022-08-21T11:00:00Z,Wind onshore,361.75
RO,2022-08-21T12:00:00Z,Solar,393.75
RO,2022-08-21T12:00:00Z,Wind onshore,522
RO,2022-08-21T13:00:00Z,Solar,289.25
RO,2022-08-21T13:00:00Z,Wind onshore,698.25
RO,2022-08-21T14:00:00Z,Solar,181
RO,2022-08-21T14:00:00Z,Wind onshore,674.75
RO,2022-08-21T15:00:00Z,Solar,102.75
RO,2022-08-21T15:00:00Z,Wind onshore,514.25
RO,2022-08-21T16:00:00Z,Solar,23.25
RO,2022-08-21T16:00:00Z,Wind onshore,368.5
RO,2022-08-21T17:00:00Z,Solar,2
RO,2022-08-21T17:00:00Z,Wind onshore,394.75
RO,2022-08-21T18:00:00Z,Solar,0
RO,2022-08-21T18:00:00Z,Wind onshore,274
RO,2022-08-21T19:00:00Z,Solar,0
RO,2022-08-21T19:00:00Z,Wind onshore,152
RO,2022-08-21T20:00:00Z,Solar,0
RO,2022-08-21T20:00:00Z,Wind onshore,73.75
RO,2022-08-21T21:00:00Z,Solar,0
RO,2022-08-21T21:00:00Z,Wind onshore,13
RO,2022-08-21T22:00:00Z,Solar,0
RO,2022-08-21T22:00:00Z,Wind onshore,0.75
RO,2022-08-21T23:00:00Z,Solar,0
RO,2022-08-21T23:00:00Z,Wind onshore,1.75
RO,2022-08-22T00:00:00Z,Solar,0
RO,2022-08-22T00:00:00Z,Wind onshore,4
RO,2022-08-22T01:00:00Z,Solar,0
RO,2022-08-22T01:00:00Z,Wind onshore,33.75
RO,2022-08-22T02:00:00Z,Solar,0
RO,2022-08-22T02:00:00Z,Wind onshore,74.25
RO,2022-08-22T03:00:00Z,Solar,0.25
RO,2022-08-22T03:00:00Z,Wind onshore,129.75
RO,2022-08-22T04:00:00Z,Solar,25
RO,2022-08-22T04:00:00Z,Wind onshore,177.25
RO,2022-08-22T05:00:00Z,Solar,96.25
RO,2022-08-22T05:00:00Z,Wind onshore,118.25
RO,2022-08-22T06:00:00Z,Solar,216.25
RO,2022-08-22T06:00:00Z,Wind onshore,109
RO,2022-08-22T07:00:00Z,Solar,337
RO,2022-08-22T07:00:00Z,Wind onshore,133.25
RO,2022-08-22T08:00:00Z,Solar,446.5
RO,2022-08-22T08:00:00Z,Wind onshore,265
RO,2022-08-22T09:00:00Z,Solar,475.5
RO,2022-08-22T09:00:00Z,Wind onshore,392.75
RO,2022-08-22T10:00:00Z,Solar,431
RO,2022-08-22T10:00:00Z,Wind onshore,458.25
RO,2022-08-22T11:00:00Z,Solar,474.75
RO,2022-08-22T11:00:00Z,Wind onshore,401.5
RO,2022-08-22T12:00:00Z,Solar,429.5
RO,2022-08-22T12:00:00Z,Wind onshore,311.75
RO,2022-08-22T13:00:00Z,Solar,333
RO,2022-08-22T13:00:00Z,Wind onshore,288
RO,2022-08-22T14:00:00Z,Solar,244.25
RO,2022-08-22T14:00:00Z,Wind onshore,312.5
RO,2022-08-22T15:00:00Z,Solar,121
RO,2022-08-22T15:00:00Z,Wind onshore,305.75
RO,2022-08-22T16:00:00Z,Solar,27
RO,2022-08-22T16:00:00Z,Wind onshore,290.25
RO,2022-08-22T17:00:00Z,Solar,0.5
RO,2022-08-22T17:00:00Z,Wind onshore,254
RO,2022-08-22T18:00:00Z,Solar,0
RO,2022-08-22T18:00:00Z,Wind onshore,209.75
RO,2022-08-22T19:00:00Z,Solar,0
RO,2022-08-22T19:00:00Z,Wind onshore,111.75
RO,2022-08-22T20:00:00Z,Solar,0
RO,2022-08-22T20:00:00Z,Wind onshore,95.75
RO,2022-08-22T21:00:00Z,Solar,0
RO,2022-08-22T21:00:00Z,Wind onshore,136
RO,2022-08-22T22:00:00Z,Solar,0
RO,2022-08-22T22:00:00Z,Wind onshore,64.25
RO,2022-08-22T23:00:00Z,Solar,0
RO,2022-08-22T23:00:00Z,Wind onshore,67.5
RO,2022-08-23T00:00:00Z,Solar,0
RO,2022-08-23T00:00:00Z,Wind onshore,71.5
RO,2022-08-23T01:00:00Z,Solar,0
RO,2022-08-23T01:00:00Z,Wind onshore,65.25
RO,2022-08-23T02:00:00Z,Solar,0
RO,2022-08-23T02:00:00Z,Wind onshore,79
RO,2022-08-23T03:00:00Z,Solar,0.75
RO,2022-08-23T03:00:00Z,Wind onshore,74.25
RO,2022-08-23T04:00:00Z,Solar,38.5
RO,2022-08-23T04:00:00Z,Wind onshore,96.5
RO,2022-08-23T05:00:00Z,Solar,146
RO,2022-08-23T05:00:00Z,Wind onshore,96
RO,2022-08-23T06:00:00Z,Solar,303.75
RO,2022-08-23T06:00:00Z,Wind onshore,97.5
RO,2022-08-23T07:00:00Z,Solar,424.75
RO,2022-08-23T07:00:00Z,Wind onshore,146.5
RO,2022-08-23T08:00:00Z,Solar,518.25
RO,2022-08-23T08:00:00Z,Wind onshore,203.75
RO,2022-08-23T09:00:00Z,Solar,550
RO,2022-08-23T09:00:00Z,Wind onshore,192.25
RO,2022-08-23T10:00:00Z,Solar,543.25
RO,2022-08-23T10:00:00Z,Wind onshore,126.5
RO,2022-08-23T11:00:00Z,Solar,524
RO,2022-08-23T11:00:00Z,Wind onshore,142.5
RO,2022-08-23T12:00:00Z,Solar,461
RO,2022-08-23T12:00:00Z,Wind onshore,355
RO,2022-08-23T13:00:00Z,Solar,339.5
RO,2022-08-23T13:00:00Z,Wind onshore,495.25
RO,2022-08-23T14:00:00Z,Solar,199.75
RO,2022-08-23T14:00:00Z,Wind onshore,512.5
RO,2022-08-23T15:00:00Z,Solar,72.5
RO,2022-08-23T15:00:00Z,Wind onshore,480
RO,2022-08-23T16:00:00Z,Solar,12.5
RO,2022-08-23T16:00:00Z,Wind onshore,513.5
RO,2022-08-23T17:00:00Z,Solar,0.75
RO,2022-08-23T17:00:00Z,Wind onshore,589.5
RO,2022-08-23T18:00:00Z,Solar,0
RO,2022-08-23T18:00:00Z,Wind onshore,528
RO,2022-08-23T19:00:00Z,Solar,0
RO,2022-08-23T19:00:00Z,Wind onshore,465.75
RO,2022-08-23T20:00:00Z,Solar,0
RO,2022-08-23T20:00:00Z,Wind onshore,422.75
RO,2022-08-23T21:00:00Z,Solar,0
RO,2022-08-23T21:00:00Z,Wind onshore,240.25
RO,2022-08-23T22:00:00Z,Solar,0
RO,2022-08-23T22:00:00Z,Wind onshore,207.25
RO,2022-08-23T23:00:00Z,Solar,0
RO,2022-08-23T23:00:00Z,Wind onshore,546.75
RO,2022-08-24T00:00:00Z,Solar,0
RO,2022-08-24T00:00:00Z,Wind onshore,810.5
RO,2022-08-24T01:00:00Z,Solar,0
RO,2022-08-24T01:00:00Z,Wind onshore,910
RO,2022-08-24T02:00:00Z,Solar,0
RO,2022-08-24T02:00:00Z,Wind onshore,788
RO,2022-08-24T03:00:00Z,Solar,0.5
RO,2022-08-24T03:00:00Z,Wind onshore,839.75
RO,2022-08-24T04:00:00Z,Solar,21.75
RO,2022-08-24T04:00:00Z,Wind onshore,1154.25
RO,2022-08-24T05:00:00Z,Solar,103
RO,2022-08-24T05:00:00Z,Wind onshore,1195.5
RO,2022-08-24T06:00:00Z,Solar,202.5
RO,2022-08-24T06:00:00Z,Wind onshore,1126.5
RO,2022-08-24T07:00:00Z,Solar,342.25
RO,2022-08-24T07:00:00Z,Wind onshore,1272
RO,2022-08-24T08:00:00Z,Solar,472.75
RO,2022-08-24T08:00:00Z,Wind onshore,1211
RO,2022-08-24T09:00:00Z,Solar,552.5
RO,2022-08-24T09:00:00Z,Wind onshore,1072
RO,2022-08-24T10:00:00Z,Solar,584.25
RO,2022-08-24T10:00:00Z,Wind onshore,921.25
RO,2022-08-24T11:00:00Z,Solar,601.75
RO,2022-08-24T11:00:00Z,Wind onshore,741.25
RO,2022-08-24T12:00:00Z,Solar,559.25
RO,2022-08-24T12:00:00Z,Wind onshore,777.25
RO,2022-08-24T13:00:00Z,Solar,443.75
RO,2022-08-24T13:00:00Z,Wind onshore,842.75
RO,2022-08-24T14:00:00Z,Solar,295.75
RO,2022-08-24T14:00:00Z,Wind onshore,983.5
RO,2022-08-24T15:00:00Z,Solar,144.75
RO,2022-08-24T15:00:00Z,Wind onshore,1058.25
RO,2022-08-24T16:00:00Z,Solar,32.25
RO,2022-08-24T16:00:00Z,Wind onshore,835
RO,2022-08-24T17:00:00Z,Solar,0.75
RO,2022-08-24T17:00:00Z,Wind onshore,742.5
RO,2022-08-24T18:00:00Z,Solar,0
RO,2022-08-24T18:00:00Z,Wind onshore,691.25
RO,2022-08-24T19:00:00Z,Solar,0
RO,2022-08-24T19:00:00Z,Wind onshore,839.25
RO,2022-08-24T20:00:00Z,Solar,0
RO,2022-08-24T20:00:00Z,Wind onshore,1076
RO,2022-08-24T21:00:00Z,Solar,0
RO,2022-08-24T21:00:00Z,Wind onshore,975.75
RO,2022-08-24T22:00:00Z,Solar,0
RO,2022-08-24T22:00:00Z,Wind onshore,1115.75
RO,2022-08-24T23:00:00Z,Solar,0
RO,2022-08-24T23:00:00Z,Wind onshore,1416.5
RO,2022-08-25T00:00:00Z,Solar,0
RO,2022-08-25T00:00:00Z,Wind onshore,1499.5
RO,2022-08-25T01:00:00Z,Solar,0
RO,2022-08-25T01:00:00Z,Wind onshore,1529
RO,2022-08-25T02:00:00Z,Solar,0
