from_country,to_country,hour,physical_flow_mw
UA,HU,2022-08-30T03:00:00Z,406.16
UA,HU,2022-08-30T04:00:00Z,494.33
UA,HU,2022-08-30T05:00:00Z,445.08
UA,HU,2022-08-30T06:00:00Z,402.38
UA,HU,2022-08-30T07:00:00Z,312.73
UA,HU,2022-08-30T08:00:00Z,301
UA,HU,2022-08-30T09:00:00Z,281.02
UA,HU,2022-08-30T10:00:00Z,220.56
UA,HU,2022-08-30T11:00:00Z,241.02
UA,HU,2022-08-30T12:00:00Z,222.15
UA,HU,2022-08-30T13:00:00Z,294.65
UA,HU,2022-08-30T14:00:00Z,264.64
UA,HU,2022-08-30T15:00:00Z,253.73
UA,HU,2022-08-30T16:00:00Z,417.65
UA,HU,2022-08-30T17:00:00Z,437.88
UA,HU,2022-08-30T18:00:00Z,482.68
UA,HU,2022-08-30T19:00:00Z,472.93
UA,HU,2022-08-30T20:00:00Z,335.81
UA,HU,2022-08-30T21:00:00Z,420.66
UA,HU,2022-08-30T22:00:00Z,382.31
UA,HU,2022-08-30T23:00:00Z,431.83
UA,HU,2022-08-31T00:00:00Z,481.11
UA,HU,2022-08-31T01:00:00Z,503.36
UA,HU,2022-08-31T02:00:00Z,511.13
UA,HU,2022-08-31T03:00:00Z,437.46
UA,HU,2022-08-31T04:00:00Z,449.65
UA,HU,2022-08-31T05:00:00Z,416.2
UA,HU,2022-08-31T06:00:00Z,345.33
UA,HU,2022-08-31T07:00:00Z,305.36
UA,HU,2022-08-31T08:00:00Z,343.4
UA,HU,2022-08-31T09:00:00Z,293.02
UA,HU,2022-08-31T10:00:00Z,238.72
UA,HU,2022-08-31T11:00:00Z,277.02
UA,HU,2022-08-31T12:00:00Z,391.77
UA,HU,2022-08-31T13:00:00Z,374.52
UA,HU,2022-08-31T14:00:00Z,407.79
UA,HU,2022-08-31T15:00:00Z,369.25
UA,HU,2022-08-31T16:00:00Z,381.72
UA,HU,2022-08-31T17:00:00Z,389.77
UA,HU,2022-08-31T18:00:00Z,497.78
UA,HU,2022-08-31T19:00:00Z,504.44
UA,HU,2022-08-31T20:00:00Z,495.54
UA,HU,2022-08-31T21:00:00Z,576.58
UA,HU,2022-08-31T22:00:00Z,608.5
UA,HU,2022-08-31T23:00:00Z,638.98
UA,HU,2022-09-01T00:00:00Z,677.71
UA,HU,2022-09-01T01:00:00Z,713.65
UA,HU,2022-09-01T02:00:00Z,709.21
UA,HU,2022-09-01T03:00:00Z,671.93
UA,HU,2022-09-01T04:00:00Z,711.13
UA,HU,2022-09-01T05:00:00Z,665.33
UA,HU,2022-09-01T06:00:00Z,664.88
UA,HU,2022-09-01T07:00:00Z,662.12
UA,HU,2022-09-01T08:00:00Z,603.05
UA,HU,2022-09-01T09:00:00Z,569.75
UA,HU,2022-09-01T10:00:00Z,504.33
UA,HU,2022-09-01T11:00:00Z,543.64
UA,HU,2022-09-01T12:00:00Z,549.16
UA,HU,2022-09-01T13:00:00Z,470.33
UA,HU,2022-09-01T14:00:00Z,513
UA,HU,2022-09-01T15:00:00Z,498.21
UA,HU,2022-09-01T16:00:00Z,494.12
UA,HU,2022-09-01T17:00:00Z,487.59
UA,HU,2022-09-01T18:00:00Z,550.99
UA,HU,2022-09-01T19:00:00Z,590.87
UA,HU,2022-09-01T20:00:00Z,561.66
UA,HU,2022-09-01T21:00:00Z,559.61
UA,HU,2022-09-01T22:00:00Z,574.2
UA,HU,2022-09-01T23:00:00Z,689.44
UA,HU,2022-09-02T00:00:00Z,754.94
UA,HU,2022-09-02T01:00:00Z,756.76
UA,HU,2022-09-02T02:00:00Z,739.58
UA,HU,2022-09-02T03:00:00Z,745.08
UA,HU,2022-09-02T04:00:00Z,756.38
UA,HU,2022-09-02T05:00:00Z,687.85
UA,HU,2022-09-02T06:00:00Z,684.68
UA,HU,2022-09-02T07:00:00Z,648.18
UA,HU,2022-09-02T08:00:00Z,693.73
UA,HU,2022-09-02T09:00:00Z,704.33
UA,HU,2022-09-02T10:00:00Z,656.01
UA,HU,2022-09-02T11:00:00Z,672.99
UA,HU,2022-09-02T12:00:00Z,668.97
UA,HU,2022-09-02T13:00:00Z,652.82
UA,HU,2022-09-02T14:00:00Z,684.08
UA,HU,2022-09-02T15:00:00Z,642.03
UA,HU,2022-09-02T16:00:00Z,654.53
UA,HU,2022-09-02T17:00:00Z,697.56
UA,HU,2022-09-02T18:00:00Z,690.09
UA,HU,2022-09-02T19:00:00Z,732.05
UA,HU,2022-09-02T20:00:00Z,761.73
UA,HU,2022-09-02T21:00:00Z,669.28
UA,HU,2022-09-02T22:00:00Z,693.67
UA,HU,2022-09-02T23:00:00Z,727.71
UA,HU,2022-09-03T00:00:00Z,780.98
UA,HU,2022-09-03T01:00:00Z,749.75
UA,HU,2022-09-03T02:00:00Z,767.25
UA,HU,2022-09-03T03:00:00Z,774.88
UA,HU,2022-09-03T04:00:00Z,714.94
UA,HU,2022-09-03T05:00:00Z,636.75
UA,HU,2022-09-03T06:00:00Z,515.95
UA,HU,2022-09-03T07:00:00Z,479.52
UA,HU,2022-09-03T08:00:00Z,460.39
UA,HU,2022-09-03T09:00:00Z,537.32
UA,HU,2022-09-03T10:00:00Z,546.39
UA,HU,2022-09-03T11:00:00Z,549.73
UA,HU,2022-09-03T12:00:00Z,594.92
UA,HU,2022-09-03T13:00:00Z,598.26
UA,HU,2022-09-03T14:00:00Z,609.22
UA,HU,2022-09-03T15:00:00Z,575.69
UA,HU,2022-09-03T16:00:00Z,559.25
UA,HU,2022-09-03T17:00:00Z,518.82
UA,HU,2022-09-03T18:00:00Z,544.69
UA,HU,2022-09-03T19:00:00Z,600.95
UA,HU,2022-09-03T20:00:00Z,625.21
UA,HU,2022-09-03T21:00:00Z,646.31
UA,HU,2022-09-03T22:00:00Z,693.04
UA,HU,2022-09-03T23:00:00Z,652.29
UA,HU,2022-09-04T00:00:00Z,678.05
UA,HU,2022-09-04T01:00:00Z,694.43
UA,HU,2022-09-04T02:00:00Z,670.56
UA,HU,2022-09-04T03:00:00Z,640.91
UA,HU,2022-09-04T04:00:00Z,673.42
UA,HU,2022-09-04T05:00:00Z,594.92
UA,HU,2022-09-04T06:00:00Z,559.05
UA,HU,2022-09-04T07:00:00Z,573.5
UA,HU,2022-09-04T08:00:00Z,555.94
UA,HU,2022-09-04T09:00:00Z,567.62
UA,HU,2022-09-04T10:00:00Z,540.58
UA,HU,2022-09-04T11:00:00Z,582.94
UA,HU,2022-09-04T12:00:00Z,565.48
UA,HU,2022-09-04T13:00:00Z,506.06
UA,HU,2022-09-04T14:00:00Z,468.45
UA,HU,2022-09-04T15:00:00Z,472.37
UA,HU,2022-09-04T16:00:00Z,484.57
UA,HU,2022-09-04T17:00:00Z,482.57
UA,HU,2022-09-04T18:00:00Z,535.48
UA,HU,2022-09-04T19:00:00Z,596.51
UA,HU,2022-09-04T20:00:00Z,638.19
UA,HU,2022-09-04T21:00:00Z,687.89
UA,HU,2022-09-04T22:00:00Z,746.11
UA,HU,2022-09-04T23:00:00Z,711.09
UA,HU,2022-09-05T00:00:00Z,736.64
UA,HU,2022-09-05T01:00:00Z,735.69
UA,HU,2022-09-05T02:00:00Z,692.45
UA,HU,2022-09-05T03:00:00Z,641.98
UA,HU,2022-09-05T04:00:00Z,610.55
UA,HU,2022-09-05T05:00:00Z,572.86
UA,HU,2022-09-05T06:00:00Z,482.2
UA,HU,2022-09-05T07:00:00Z,444.35
UA,HU,2022-09-05T08:00:00Z,480.79
UA,HU,2022-09-05T09:00:00Z,465.98
UA,HU,2022-09-05T10:00:00Z,411.34
UA,HU,2022-09-05T11:00:00Z,448.33
UA,HU,2022-09-05T12:00:00Z,397.92
UA,HU,2022-09-05T13:00:00Z,446.03
UA,HU,2022-09-05T14:00:00Z,388.85
UA,HU,2022-09-05T15:00:00Z,425.47
UA,HU,2022-09-05T16:00:00Z,397.72
UA,HU,2022-09-05T17:00:00Z,348.61
UA,HU,2022-09-05T18:00:00Z,521.68
UA,HU,2022-09-05T19:00:00Z,585.13
UA,HU,2022-09-05T20:00:00Z,480.8
UA,HU,2022-09-05T21:00:00Z,516.61
UA,HU,2022-09-05T22:00:00Z,514.57
UA,HU,2022-09-05T23:00:00Z,518.45
UA,HU,2022-09-06T00:00:00Z,511.12
UA,HU,2022-09-06T01:00:00Z,509.71
UA,HU,2022-09-06T02:00:00Z,515.29
UA,HU,2022-09-06T03:00:00Z,490.51
UA,HU,2022-09-06T04:00:00Z,564.48
UA,HU,2022-09-06T05:00:00Z,521.4
UA,HU,2022-09-06T06:00:00Z,489.23
UA,HU,2022-09-06T07:00:00Z,456.04
UA,HU,2022-09-06T08:00:00Z,424.68
UA,HU,2022-09-06T09:00:00Z,388.85
UA,HU,2022-09-06T10:00:00Z,432.7
UA,HU,2022-09-06T11:00:00Z,455.87
UA,HU,2022-09-06T12:00:00Z,510.11
UA,HU,2022-09-06T13:00:00Z,492.14
UA,HU,2022-09-06T14:00:00Z,462.6
UA,HU,2022-09-06T15:00:00Z,454.69
UA,HU,2022-09-06T16:00:00Z,413.64
UA,HU,2022-09-06T17:00:00Z,393.31
UA,HU,2022-09-06T18:00:00Z,478.91
UA,HU,2022-09-06T19:00:00Z,508.56
UA,HU,2022-09-06T20:00:00Z,525.34
UA,HU,2022-09-06T21:00:00Z,566.77
UA,HU,2022-09-06T22:00:00Z,517.22
UA,HU,2022-09-06T23:00:00Z,526.13
UA,HU,2022-09-07T00:00:00Z,566.23
UA,HU,2022-09-07T01:00:00Z,512.4
UA,HU,2022-09-07T02:00:00Z,490.86
UA,HU,2022-09-07T03:00:00Z,466.94
UA,HU,2022-09-07T04:00:00Z,538.21
UA,HU,2022-09-07T05:00:00Z,454.81
UA,HU,2022-09-07T06:00:00Z,474.68
UA,HU,2022-09-07T07:00:00Z,452.67
UA,HU,2022-09-07T08:00:00Z,421.81
UA,HU,2022-09-07T09:00:00Z,402.82
UA,HU,2022-09-07T10:00:00Z,438.88
UA,HU,2022-09-07T11:00:00Z,507.03
UA,HU,2022-09-07T12:00:00Z,532.71
UA,HU,2022-09-07T13:00:00Z,555.02
UA,HU,2022-09-07T14:00:00Z,589.86
UA,HU,2022-09-07T15:00:00Z,603.51
UA,HU,2022-09-07T16:00:00Z,582.4
UA,HU,2022-09-07T17:00:00Z,649.58
UA,HU,2022-09-07T18:00:00Z,689.89
UA,HU,2022-09-07T19:00:00Z,746.03
UA,HU,2022-09-07T20:00:00Z,671.44
UA,HU,2022-09-07T21:00:00Z,659.33
UA,HU,2022-09-07T22:00:00Z,631.02
UA,HU,2022-09-07T23:00:00Z,669.3
UA,HU,2022-09-08T00:00:00Z,698.86
UA,HU,2022-09-08T01:00:00Z,637.76
UA,HU,2022-09-08T02:00:00Z,574.96
UA,HU,2022-09-08T03:00:00Z,499.3
UA,HU,2022-09-08T04:00:00Z,550.38
UA,HU,2022-09-08T05:00:00Z,508.39
UA,HU,2022-09-08T06:00:00Z,542.56
UA,HU,2022-09-08T07:00:00Z,557.32
UA,HU,2022-09-08T08:00:00Z,536.45
UA,HU,2022-09-08T09:00:00Z,563.71
UA,HU,2022-09-08T10:00:00Z,527.51
UA,HU,2022-09-08T11:00:00Z,564.03
UA,HU,2022-09-08T12:00:00Z,587.1
UA,HU,2022-09-08T13:00:00Z,543.13
UA,HU,2022-09-08T14:00:00Z,531.07
UA,HU,2022-09-08T15:00:00Z,498.68
UA,HU,2022-09-08T16:00:00Z,510.43
UA,HU,2022-09-08T17:00:00Z,526.36
UA,HU,2022-09-08T18:00:00Z,573.64
UA,HU,2022-09-08T19:00:00Z,646.04
UA,HU,2022-09-08T20:00:00Z,691.03
UA,HU,2022-09-08T21:00:00Z,596.13
UA,HU,2022-09-08T22:00:00Z,505.66
UA,HU,2022-09-08T23:00:00Z,510.6
UA,HU,2022-09-09T00:00:00Z,517.08
UA,HU,2022-09-09T01:00:00Z,479.61
UA,HU,2022-09-09T02:00:00Z,399.73
UA,HU,2022-09-09T03:00:00Z,390.73
UA,HU,2022-09-09T04:00:00Z,512.9
UA,HU,2022-09-09T05:00:00Z,435.02
UA,HU,2022-09-09T06:00:00Z,406.15
UA,HU,2022-09-09T07:00:00Z,437.55
UA,HU,2022-09-09T08:00:00Z,501.59
UA,HU,2022-09-09T09:00:00Z,523.41
UA,HU,2022-09-09T10:00:00Z,525.03
UA,HU,2022-09-09T11:00:00Z,643.86
UA,HU,2022-09-09T12:00:00Z,638.07
UA,HU,2022-09-09T13:00:00Z,661.42
UA,HU,2022-09-09T14:00:00Z,670.82
UA,HU,2022-09-09T15:00:00Z,662.49
UA,HU,2022-09-09T16:00:00Z,665.9
UA,HU,2022-09-09T17:00:00Z,641.6
UA,HU,2022-09-09T18:00:00Z,689.01
UA,HU,2022-09-09T19:00:00Z,770.69
UA,HU,2022-09-09T20:00:00Z,747.13
UA,HU,2022-09-09T21:00:00Z,745.49
UA,HU,2022-09-09T22:00:00Z,650.15
UA,HU,2022-09-09T23:00:00Z,651.59
UA,HU,2022-09-10T00:00:00Z,638.02
UA,HU,2022-09-10T01:00:00Z,653.26
UA,HU,2022-09-10T02:00:00Z,608.23
UA,HU,2022-09-10T03:00:00Z,572.31
UA,HU,2022-09-10T04:00:00Z,526.54
UA,HU,2022-09-10T05:00:00Z,499.52
UA,HU,2022-09-10T06:00:00Z,544.24
UA,HU,2022-09-10T07:00:00Z,526.64
UA,HU,2022-09-10T08:00:00Z,494.14
UA,HU,2022-09-10T09:00:00Z,460.07
UA,HU,2022-09-10T10:00:00Z,464.88
UA,HU,2022-09-10T11:00:00Z,517.03
UA,HU,2022-09-10T12:00:00Z,486.59
UA,HU,2022-09-10T13:00:00Z,440.82
UA,HU,2022-09-10T14:00:00Z,420.38
UA,HU,2022-09-10T15:00:00Z,395.13
UA,HU,2022-09-10T16:00:00Z,415.3
UA,HU,2022-09-10T17:00:00Z,478.38
UA,HU,2022-09-10T18:00:00Z,521.76
UA,HU,2022-09-10T19:00:00Z,505.03
UA,HU,2022-09-10T20:00:00Z,519.38
UA,HU,2022-09-10T21:00:00Z,497.86
UA,HU,2022-09-10T22:00:00Z,470.76
UA,HU,2022-09-10T23:00:00Z,531.71
UA,HU,2022-09-11T00:00:00Z,540.82
UA,HU,2022-09-11T01:00:00Z,559.55
UA,HU,2022-09-11T02:00:00Z,586.61
UA,HU,2022-09-11T03:00:00Z,580.51
UA,HU,2022-09-11T04:00:00Z,562.95
UA,HU,2022-09-11T05:00:00Z,491.04
UA,HU,2022-09-11T06:00:00Z,441.31
UA,HU,2022-09-11T07:00:00Z,424.21
UA,HU,2022-09-11T08:00:00Z,398.15
UA,HU,2022-09-11T09:00:00Z,364.55
UA,HU,2022-09-11T10:00:00Z,384.4
UA,HU,2022-09-11T11:00:00Z,278.73
UA,HU,2022-09-11T12:00:00Z,268.12
UA,HU,2022-09-11T13:00:00Z,255.9
UA,HU,2022-09-11T14:00:00Z,217.83
UA,HU,2022-09-11T15:00:00Z,193.83
UA,HU,2022-09-11T16:00:00Z,314.21
UA,HU,2022-09-11T17:00:00Z,374.2
UA,HU,2022-09-11T18:00:00Z,407.7
UA,HU,2022-09-11T19:00:00Z,460.8
UA,HU,2022-09-11T20:00:00Z,469.58
UA,HU,2022-09-11T21:00:00Z,495.4
UA,HU,2022-09-11T22:00:00Z,558.33
UA,HU,2022-09-11T23:00:00Z,620.24
UA,HU,2022-09-12T00:00:00Z,674.85
UA,HU,2022-09-12T01:00:00Z,669.77
UA,HU,2022-09-12T02:00:00Z,646.95
UA,HU,2022-09-12T03:00:00Z,467.97
UA,HU,2022-09-12T04:00:00Z,533
UA,HU,2022-09-12T05:00:00Z,481.99
UA,HU,2022-09-12T06:00:00Z,396.06
UA,HU,2022-09-12T07:00:00Z,347.1
UA,HU,2022-09-12T08:00:00Z,307.53
UA,HU,2022-09-12T09:00:00Z,275.02
UA,HU,2022-09-12T10:00:00Z,314.45
UA,HU,2022-09-12T11:00:00Z,300.61
UA,HU,2022-09-12T12:00:00Z,375.2
UA,HU,2022-09-12T13:00:00Z,417.99
UA,HU,2022-09-12T14:00:00Z,433.81
UA,HU,2022-09-12T15:00:00Z,336.61
UA,HU,2022-09-12T16:00:00Z,386.89
UA,HU,2022-09-12T17:00:00Z,435.87
UA,HU,2022-09-12T18:00:00Z,471.29
UA,HU,2022-09-12T19:00:00Z,508.36
UA,HU,2022-09-12T20:00:00Z,503.94
UA,HU,2022-09-12T21:00:00Z,567.49
UA,HU,2022-09-12T22:00:00Z,658.83
UA,HU,2022-09-12T23:00:00Z,609.4
UA,HU,2022-09-13T00:00:00Z,574.53
UA,HU,2022-09-13T01:00:00Z,546.35
UA,HU,2022-09-13T02:00:00Z,485.19
UA,HU,2022-09-13T03:00:00Z,374.34
UA,HU,2022-09-13T04:00:00Z,405.38
UA,HU,2022-09-13T05:00:00Z,355.73
UA,HU,2022-09-13T06:00:00Z,299.15
UA,HU,2022-09-13T07:00:00Z,380.17
UA,HU,2022-09-13T08:00:00Z,345.49
UA,HU,2022-09-13T09:00:00Z,357.92
UA,HU,2022-09-13T10:00:00Z,368.99
UA,HU,2022-09-13T11:00:00Z,399
UA,HU,2022-09-13T12:00:00Z,466.08
UA,HU,2022-09-13T13:00:00Z,452.46
UA,HU,2022-09-13T14:00:00Z,420.14
UA,HU,2022-09-13T15:00:00Z,390.56
UA,HU,2022-09-13T16:00:00Z,247.13
UA,HU,2022-09-13T17:00:00Z,294.89
UA,HU,2022-09-13T18:00:00Z,306.24
UA,HU,2022-09-13T19:00:00Z,390.4
UA,HU,2022-09-13T20:00:00Z,382.58
UA,HU,2022-09-13T21:00:00Z,380.93
UA,HU,2022-09-13T22:00:00Z,430.75
UA,HU,2022-09-13T23:00:00Z,442
UA,HU,2022-09-14T00:00:00Z,472.06
UA,HU,2022-09-14T01:00:00Z,434.83
UA,HU,2022-09-14T02:00:00Z,380.73
UA,HU,2022-09-14T03:00:00Z,322.82
UA,HU,2022-09-14T04:00:00Z,396.28
UA,HU,2022-09-14T05:00:00Z,335.84
UA,HU,2022-09-14T06:00:00Z,391.71
UA,HU,2022-09-14T07:00:00Z,537.9
UA,HU,2022-09-14T08:00:00Z,583.61
UA,HU,2022-09-14T09:00:00Z,623.02
UA,HU,2022-09-14T10:00:00Z,656.45
UA,HU,2022-09-14T11:00:00Z,652.98
UA,HU,2022-09-14T12:00:00Z,682.28
UA,HU,2022-09-14T13:00:00Z,618.43
UA,HU,2022-09-14T14:00:00Z,538.42
UA,HU,2022-09-14T15:00:00Z,434
UA,HU,2022-09-14T16:00:00Z,392.13
UA,HU,2022-09-14T17:00:00Z,472.3
UA,HU,2022-09-14T18:00:00Z,501.45
UA,HU,2022-09-14T19:00:00Z,520.97
UA,HU,2022-09-14T20:00:00Z,495.17
UA,HU,2022-09-14T21:00:00Z,617.85
UA,HU,2022-09-14T22:00:00Z,548.57
UA,HU,2022-09-14T23:00:00Z,578.02
UA,HU,2022-09-15T00:00:00Z,575.26
UA,HU,2022-09-15T01:00:00Z,566.01
UA,HU,2022-09-15T02:00:00Z,520.97
UA,HU,2022-09-15T03:00:00Z,424.4
UA,HU,2022-09-15T04:00:00Z,453.95
UA,HU,2022-09-15T05:00:00Z,434.36
UA,HU,2022-09-15T06:00:00Z,458.94
UA,HU,2022-09-15T07:00:00Z,499.54
UA,HU,2022-09-15T08:00:00Z,514.27
UA,HU,2022-09-15T09:00:00Z,502.93
UA,HU,2022-09-15T10:00:00Z,572.37
UA,HU,2022-09-15T11:00:00Z,654.09
UA,HU,2022-09-15T12:00:00Z,671
UA,HU,2022-09-15T13:00:00Z,695.74
UA,HU,2022-09-15T14:00:00Z,640.4
UA,HU,2022-09-15T15:00:00Z,578.86
UA,HU,2022-09-15T16:00:00Z,423.71
UA,HU,2022-09-15T17:00:00Z,413.43
UA,HU,2022-09-15T18:00:00Z,453.74
UA,HU,2022-09-15T19:00:00Z,460.56
UA,HU,2022-09-15T20:00:00Z,439.62
UA,HU,2022-09-15T21:00:00Z,567.22
UA,HU,2022-09-15T22:00:00Z,605.24
UA,HU,2022-09-15T23:00:00Z,631.21
UA,HU,2022-09-16T00:00:00Z,665.55
UA,HU,2022-09-16T01:00:00Z,657.15
UA,HU,2022-09-16T02:00:00Z,656.48
UA,HU,2022-09-16T03:00:00Z,574.98
UA,HU,2022-09-16T04:00:00Z,687.52
UA,HU,2022-09-16T05:00:00Z,687.1
UA,HU,2022-09-16T06:00:00Z,695.03
UA,HU,2022-09-16T07:00:00Z,721.21
UA,HU,2022-09-16T08:00:00Z,699.16
UA,HU,2022-09-16T09:00:00Z,748.93
UA,HU,2022-09-16T10:00:00Z,772.16
UA,HU,2022-09-16T11:00:00Z,747.94
UA,HU,2022-09-16T12:00:00Z,685.74
UA,HU,2022-09-16T13:00:00Z,636.36
UA,HU,2022-09-16T14:00:00Z,583.28
UA,HU,2022-09-16T15:00:00Z,553.79
UA,HU,2022-09-16T16:00:00Z,519.08
UA,HU,2022-09-16T17:00:00Z,549.88
UA,HU,2022-09-16T18:00:00Z,609.11
UA,HU,2022-09-16T19:00:00Z,626.56
UA,HU,2022-09-16T20:00:00Z,604.1
UA,HU,2022-09-16T21:00:00Z,603.78
UA,HU,2022-09-16T22:00:00Z,540.87
UA,HU,2022-09-16T23:00:00Z,492.44
UA,HU,2022-09-17T00:00:00Z,499.52
UA,HU,2022-09-17T01:00:00Z,507.53
UA,HU,2022-09-17T02:00:00Z,469.34
UA,HU,2022-09-17T03:00:00Z,472.66
UA,HU,2022-09-17T04:00:00Z,471.17
UA,HU,2022-09-17T05:00:00Z,444.26
UA,HU,2022-09-17T06:00:00Z,451.28
UA,HU,2022-09-17T07:00:00Z,468.16
UA,HU,2022-09-17T08:00:00Z,458.13
UA,HU,2022-09-17T09:00:00Z,444.42
UA,HU,2022-09-17T10:00:00Z,494.05
UA,HU,2022-09-17T11:00:00Z,423.55
UA,HU,2022-09-17T12:00:00Z,418.02
UA,HU,2022-09-17T13:00:00Z,448.04
UA,HU,2022-09-17T14:00:00Z,457.63
UA,HU,2022-09-17T15:00:00Z,425.05
UA,HU,2022-09-17T16:00:00Z,414.92
UA,HU,2022-09-17T17:00:00Z,459.59
UA,HU,2022-09-17T18:00:00Z,434.25
UA,HU,2022-09-17T19:00:00Z,453.75
UA,HU,2022-09-17T20:00:00Z,443.22
UA,HU,2022-09-17T21:00:00Z,364.7
UA,HU,2022-09-17T22:00:00Z,415.5
UA,HU,2022-09-17T23:00:00Z,384.76
UA,HU,2022-09-18T00:00:00Z,388.32
UA,HU,2022-09-18T01:00:00Z,403.31
UA,HU,2022-09-18T02:00:00Z,414.22
UA,HU,2022-09-18T03:00:00Z,534.83
UA,HU,2022-09-18T04:00:00Z,597.25
UA,HU,2022-09-18T05:00:00Z,570.4
UA,HU,2022-09-18T06:00:00Z,563.66
UA,HU,2022-09-18T07:00:00Z,550.69
UA,HU,2022-09-18T08:00:00Z,477.35
UA,HU,2022-09-18T09:00:00Z,477.72
UA,HU,2022-09-18T10:00:00Z,432.89
UA,HU,2022-09-18T11:00:00Z,426.54
UA,HU,2022-09-18T12:00:00Z,425.66
UA,HU,2022-09-18T13:00:00Z,413.91
UA,HU,2022-09-18T14:00:00Z,435.45
UA,HU,2022-09-18T15:00:00Z,479.29
UA,HU,2022-09-18T16:00:00Z,523.15
UA,HU,2022-09-18T17:00:00Z,579.37
UA,HU,2022-09-18T18:00:00Z,599.87
UA,HU,2022-09-18T19:00:00Z,623.84
UA,HU,2022-09-18T20:00:00Z,631.29
UA,HU,2022-09-18T21:00:00Z,566.84
UA,HU,2022-09-18T22:00:00Z,563.16
UA,HU,2022-09-18T23:00:00Z,509.36
UA,HU,2022-09-19T00:00:00Z,534.57
UA,HU,2022-09-19T01:00:00Z,483.73
UA,HU,2022-09-19T02:00:00Z,506.4
UA,HU,2022-09-19T03:00:00Z,458.42
UA,HU,2022-09-19T04:00:00Z,541.19
UA,HU,2022-09-19T05:00:00Z,450.51
UA,HU,2022-09-19T06:00:00Z,421.33
UA,HU,2022-09-19T07:00:00Z,342.55
UA,HU,2022-09-19T08:00:00Z,373.46
UA,HU,2022-09-19T09:00:00Z,440.19
UA,HU,2022-09-19T10:00:00Z,351.42
UA,HU,2022-09-19T11:00:00Z,344.35
UA,HU,2022-09-19T12:00:00Z,336.91
UA,HU,2022-09-19T13:00:00Z,381.26
UA,HU,2022-09-19T14:00:00Z,428.36
UA,HU,2022-09-19T15:00:00Z,435.54
UA,HU,2022-09-19T16:00:00Z,445.31
UA,HU,2022-09-19T17:00:00Z,514.33
UA,HU,2022-09-19T18:00:00Z,545.69
UA,HU,2022-09-19T19:00:00Z,576.3
UA,HU,2022-09-19T20:00:00Z,525.81
UA,HU,2022-09-19T21:00:00Z,562.65
UA,HU,2022-09-19T22:00:00Z,652.1
UA,HU,2022-09-19T23:00:00Z,681.11
UA,HU,2022-09-20T00:00:00Z,620.2
UA,HU,2022-09-20T01:00:00Z,653.35
UA,HU,2022-09-20T02:00:00Z,680.2
UA,HU,2022-09-20T03:00:00Z,636.29
UA,HU,2022-09-20T04:00:00Z,610.87
UA,HU,2022-09-20T05:00:00Z,500.28
UA,HU,2022-09-20T06:00:00Z,473.25
UA,HU,2022-09-20T07:00:00Z,386.96
UA,HU,2022-09-20T08:00:00Z,372.22
UA,HU,2022-09-20T09:00:00Z,369.06
UA,HU,2022-09-20T10:00:00Z,389.25
UA,HU,2022-09-20T11:00:00Z,391.99
UA,HU,2022-09-20T12:00:00Z,368.91
UA,HU,2022-09-20T13:00:00Z,372.86
UA,HU,2022-09-20T14:00:00Z,358.98
UA,HU,2022-09-20T15:00:00Z,348.6
UA,HU,2022-09-20T16:00:00Z,356.95
UA,HU,2022-09-20T17:00:00Z,405.61
UA,HU,2022-09-20T18:00:00Z,371.93
UA,HU,2022-09-20T19:00:00Z,408.84
UA,HU,2022-09-20T20:00:00Z,387.67
UA,HU,2022-09-20T21:00:00Z,479.38
UA,HU,2022-09-20T22:00:00Z,441.89
UA,HU,2022-09-20T23:00:00Z,499.27
UA,HU,2022-09-21T00:00:00Z,469.04
UA,HU,2022-09-21T01:00:00Z,449.08
UA,HU,2022-09-21T02:00:00Z,457.16
UA,HU,2022-09-21T03:00:00Z,395.5
UA,HU,2022-09-21T04:00:00Z,481.03
UA,HU,2022-09-21T05:00:00Z,380.64
UA,HU,2022-09-21T06:00:00Z,359.79
UA,HU,2022-09-21T07:00:00Z,244.95
UA,HU,2022-09-21T08:00:00Z,256.3
UA,HU,2022-09-21T09:00:00Z,254.56
UA,HU,2022-09-21T10:00:00Z,266.46
UA,HU,2022-09-21T11:00:00Z,334.36
UA,HU,2022-09-21T12:00:00Z,262.62
UA,HU,2022-09-21T13:00:00Z,197.27
UA,HU,2022-09-21T14:00:00Z,221.23
UA,HU,2022-09-21T15:00:00Z,229.07
UA,HU,2022-09-21T16:00:00Z,210.87
UA,HU,2022-09-21T17:00:00Z,280.81
UA,HU,2022-09-21T18:00:00Z,291.86
UA,HU,2022-09-21T19:00:00Z,401.73
UA,HU,2022-09-21T20:00:00Z,370.06
UA,HU,2022-09-21T21:00:00Z,488.32
UA,HU,2022-09-21T22:00:00Z,555.66
UA,HU,2022-09-21T23:00:00Z,570.71
UA,HU,2022-09-22T00:00:00Z,604.74
UA,HU,2022-09-22T01:00:00Z,602.29
UA,HU,2022-09-22T02:00:00Z,576.6
UA,HU,2022-09-22T03:00:00Z,465.54
UA,HU,2022-09-22T04:00:00Z,461.6
UA,HU,2022-09-22T05:00:00Z,382.42
UA,HU,2022-09-22T06:00:00Z,407.91
UA,HU,2022-09-22T07:00:00Z,459.77
UA,HU,2022-09-22T08:00:00Z,497.77
UA,HU,2022-09-22T09:00:00Z,514.53
