date,price_eur
2026-03-05,76.12810117826757
2026-03-06,76.15378081027302
2026-03-09,77.10699749347896
2026-03-10,79.46745194971754
2026-03-11,78.18346826213019
2026-03-12,74.52433595850744
2026-03-13,75.44498214332725
2026-03-16,75.40344590206223
2026-03-17,72.5613534230547
2026-03-18,72.22408176897943
2026-03-19,69.38010238122615
2026-03-20,73.789233649165
2026-03-23,75.06235046958318
2026-03-24,77.56000254749233
2026-03-25,77.23308796779202
2026-03-26,77.90602160807975
2026-03-27,77.89513610454469
2026-03-30,78.29525327488318
2026-03-31,77.93214250187339
2026-04-01,80.56502673866271
2026-04-02,77.03238806439549
2026-04-07,77.31625265842922
2026-04-08,77.7176666005289
2026-04-09,79.71194788735556
2026-04-10,78.5874495489179
2026-04-10,78.5874495489179
2026-04-13,78.53483910858631
2026-04-14,81.03112163249625
2026-04-15,80.49697159607695
2026-04-16,81.15078911142064
2026-04-17,83.39550716029044
2026-04-20,82.28432131982117
2026-04-21,82.0415747467996
2026-04-22,80.99641144150337
2026-04-23,81.31969298327022
2026-04-27,81.507698777008045
2026-04-28,81.77446472403244
2026-04-29,79.56829950304018
2026-04-30,80.46509468634667
2026-05-05,82.76361289956185
2026-05-06,83.07479488394165
2026-05-07,81.90396151740424
2026-05-08,82.04842087488942
2026-05-11,84.21391210259117
2026-05-12,82.45241331488796
2026-05-13,81.85334233969115
2026-05-14,81.36216474996036
2026-05-15,81.85311373742115
2026-05-18,82.28874365910997
2026-05-19,81.7023849330526
2026-05-20,82.39143271235662
2026-05-21,81.93929967284203
2026-05-22,84.06762028730373
2026-05-22,84.06762028730373
2026-05-26,85.3571957112581
2026-05-27,85.90185101481438
2026-05-28,87.2723896570833
2026-05-29,87.80279667481227
2026-06-01,86.49672907072636
2026-06-02,86.76136933752241
2026-06-03,86.05591299748266
2026-06-04,84.2954144154728
2026-06-08,84.2734674995263
2026-06-09,83.36750654639582
2026-06-10,84.78609356260677
2026-06-11,84.62262717431076
2026-06-12,84.62842533082949
2026-06-12,84.62842533082949
2026-06-15,87.4621868459435
2026-06-16,87.37304780461272
2026-06-17,87.19154591359984
2026-06-18,86.84529234833917
2026-06-22,89.25414556246142
2026-06-23,88.79057313578414
2026-06-24,88.62083287530913
2026-06-25,88.6287651184357
2026-06-29,86.8759722837467
2026-06-30,88.07319513455786
2026-07-01,87.9415478227811
2026-07-02,87.73872395295257
2026-07-06,90.75816442642828
2026-07-07,88.93664184840964
2026-07-08,87.66297863960062
2026-07-09,87.64494783125883
2026-07-13,89.82192761785882
2026-07-14,90.32460760267712
2026-07-15,90.66782394926122
2026-07-16,88.0475650098324
2026-07-20,92.65136860953136
2026-07-21,92.22489127508196
2026-07-22,95.83444019871696
2026-07-23,93.1516596187248
2026-07-27,91.1484843582366
2026-07-28,91.0041886496174
2026-07-29,90.54691528606872
2026-07-30,90.24156224751188
2026-08-03,89.63511583005675
2026-08-04,89.93922650932109
2026-08-05,89.74369970655061
2026-08-06,90.6373116661598
2026-08-10,91.1640535504921
2026-08-11,91.51862483023253
2026-08-12,90.87762239540098
2026-08-13,91.66328769188112
2026-08-17,90.5491460098201
2026-08-18,91.20384407043456
2026-08-19,90.36090402169066
2026-08-20,91.14043945422964
2026-08-24,92.98813149730996
2026-08-25,93.55715513432006
2026-08-26,91.67702000296232
2026-08-27,91.15998711777502
2026-09-01,92.10609936714172
2026-09-02,92.86541896033668
2026-09-03,92.13467389425296
