date,hour,actual,projected
31/05/2023,17,2295.425,2280.718
31/05/2023,18,1627.858,1582.559
31/05/2023,19,894.17,848.01
31/05/2023,20,288.29,276.056
31/05/2023,21,50.278,34.588
31/05/2023,22,-8.733,-9.109
31/05/2023,23,-9.995,-9.696
31/05/2023,24,-9.905,-9.633
01/06/2023,1,-9.899,-9.584
01/06/2023,2,-9.841,-9.611
01/06/2023,3,-9.963,-9.641
01/06/2023,4,-10.178,-9.64
01/06/2023,5,-8.538,-6.799
01/06/2023,6,56.237,56.8
01/06/2023,7,286.864,311.125
01/06/2023,8,939.122,984.206
01/06/2023,9,1871.873,1910.136
01/06/2023,10,2731.196,2737.834
01/06/2023,11,3345.306,3367.63
01/06/2023,12,3662.95,3698.762
01/06/2023,13,3708.048,3771.195
01/06/2023,14,3546.711,3748.583
01/06/2023,15,3424.043,3575.858
01/06/2023,16,3080.612,3178.834
01/06/2023,17,2517.599,2549.579
01/06/2023,18,1726.587,1739.17
01/06/2023,19,835.437,875.884
01/06/2023,20,240.408,274.619
01/06/2023,21,44.726,49.658
01/06/2023,22,-8.722,-8.721
01/06/2023,23,-10.396,-9.607
01/06/2023,24,-9.656,-9.608
02/06/2023,1,-10.017,-9.604
02/06/2023,2,-9.945,-9.519
02/06/2023,3,-10.076,-9.405
02/06/2023,4,-10.154,-9.577
02/06/2023,5,-8.371,-6.468
02/06/2023,6,54.138,58.999
02/06/2023,7,292.83,314.785
02/06/2023,8,942.657,1009.564
02/06/2023,9,1847.403,1913.756
02/06/2023,10,2647.371,2712.932
02/06/2023,11,3251.132,3302.128
02/06/2023,12,3559.466,3614.499
02/06/2023,13,3569.953,3715.423
02/06/2023,14,3420.156,3653.512
02/06/2023,15,3218.19,3386.106
02/06/2023,16,2798.949,2919.988
02/06/2023,17,2207.107,2311.254
02/06/2023,18,1433.049,1571.426
02/06/2023,19,658.937,813.554
02/06/2023,20,212.432,287.223
02/06/2023,21,35.982,57.155
02/06/2023,22,-9.659,-7.458
02/06/2023,23,-10.384,-9.59
02/06/2023,24,-10.16,-9.588
03/06/2023,1,-10.107,-9.629
03/06/2023,2,-10.449,-9.742
03/06/2023,3,-10.421,-9.613
03/06/2023,4,-9.774,-9.614
03/06/2023,5,-8.72,-6.325
03/06/2023,6,43.771,53.092
03/06/2023,7,253.979,287.458
03/06/2023,8,788.101,903.153
03/06/2023,9,1571.116,1745.049
03/06/2023,10,2252.203,2509.475
03/06/2023,11,2774.435,3086.288
03/06/2023,12,3090.205,3391.046
03/06/2023,13,3189.781,3441.027
03/06/2023,14,3171.893,3431.97
03/06/2023,15,3064.679,3269.806
03/06/2023,16,2920.742,2914.337
03/06/2023,17,2392.438,2433.771
03/06/2023,18,1670.663,1726.126
03/06/2023,19,911.466,920.71
03/06/2023,20,280.334,312.181
03/06/2023,21,52.536,61.913
03/06/2023,22,-7.958,-7.271
03/06/2023,23,-10.133,-9.73
03/06/2023,24,-9.816,-9.638
04/06/2023,1,-10.026,-9.688
04/06/2023,2,-10.46,-9.549
04/06/2023,3,-10.276,-9.542
04/06/2023,4,-10.324,-9.706
04/06/2023,5,-8.243,-6.261
04/06/2023,6,58.17,62.896
04/06/2023,7,294.124,325.291
04/06/2023,8,1001.202,1029.568
04/06/2023,9,1923.389,1977.266
04/06/2023,10,2798.197,2805.335
04/06/2023,11,3376.633,3376.979
04/06/2023,12,3249.796,3712.969
04/06/2023,13,3061.788,3818.155
04/06/2023,14,3037.509,3805.929
04/06/2023,15,2738.388,3691.431
04/06/2023,16,2473.641,3320.588
04/06/2023,17,1990.651,2626.063
04/06/2023,18,1531.011,1781.843
04/06/2023,19,903.092,904.437
04/06/2023,20,251.705,304.849
04/06/2023,21,52.609,64.495
04/06/2023,22,-8.637,-7.417
04/06/2023,23,-10.131,-9.758
04/06/2023,24,-10.237,-9.593
05/06/2023,1,-10.383,-9.68
05/06/2023,2,-10.491,-9.804
05/06/2023,3,-10.069,-9.763
05/06/2023,4,-10.432,-9.543
05/06/2023,5,-8.335,-6.191
05/06/2023,6,57.512,61.962
05/06/2023,7,292.269,324.753
05/06/2023,8,969.476,1025.417
05/06/2023,9,1891.016,1948.125
05/06/2023,10,2749.128,2766.224
05/06/2023,11,3340.101,3377.261
05/06/2023,12,3559.773,3671.21
05/06/2023,13,3605.056,3740.149
05/06/2023,14,3549.474,3700.944
05/06/2023,15,3334.924,3485.655
05/06/2023,16,3006.696,3043.629
05/06/2023,17,2454.717,2417.332
05/06/2023,18,1723.105,1679.175
05/06/2023,19,856.698,892.841
05/06/2023,20,268.037,314.669
05/06/2023,21,57.018,66.629
05/06/2023,22,-8.323,-7.373
05/06/2023,23,-10.032,-9.727
05/06/2023,24,-10.096,-9.706
06/06/2023,1,-9.843,-9.754
06/06/2023,2,-9.667,-9.687
06/06/2023,3,-10.24,-9.689
06/06/2023,4,-10.036,-9.731
06/06/2023,5,-7.629,-6.226
06/06/2023,6,68.992,65.659
06/06/2023,7,331.896,326.25
06/06/2023,8,948.174,966.644
06/06/2023,9,1779.909,1809.884
06/06/2023,10,2554.692,2553.895
06/06/2023,11,3127.145,3041.257
06/06/2023,12,3298.832,3247.733
06/06/2023,13,3120.828,3262.897
06/06/2023,14,3055.243,3113.068
06/06/2023,15,2888.027,2820.133
06/06/2023,16,2518.44,2377.202
06/06/2023,17,1973.225,1879.871
06/06/2023,18,1357.505,1309.695
06/06/2023,19,675.755,722.663
06/06/2023,20,233.79,273.552
06/06/2023,21,42.949,55.2
06/06/2023,22,-9.877,-7.967
06/06/2023,23,-10.041,-9.715
06/06/2023,24,-9.832,-9.728
07/06/2023,1,-10.2,-9.739
07/06/2023,2,-9.858,-9.654
07/06/2023,3,-10.368,-9.523
07/06/2023,4,-10.275,-9.733
07/06/2023,5,-7.546,-6.125
07/06/2023,6,58.856,58.293
07/06/2023,7,277.356,281.897
07/06/2023,8,790.485,789.683
07/06/2023,9,1435.941,1415.957
07/06/2023,10,1991.429,1977.817
07/06/2023,11,2441.791,2352.529
07/06/2023,12,2577.809,2574.928
07/06/2023,13,2471.877,2636.927
07/06/2023,14,2423.484,2520.286
07/06/2023,15,2329.945,2356.636
07/06/2023,16,2093.716,2028.935
07/06/2023,17,1599.596,1622.158
07/06/2023,18,1050.246,1114.789
07/06/2023,19,566.052,619.595
07/06/2023,20,242.316,236.808
07/06/2023,21,40.181,42.761
07/06/2023,22,-9.048,-8.42
07/06/2023,23,-10.104,-9.721
07/06/2023,24,-9.757,-9.736
08/06/2023,1,-10.124,-9.669
08/06/2023,2,-9.887,-9.594
08/06/2023,3,-9.955,-9.705
08/06/2023,4,-9.736,-9.655
08/06/2023,5,-9.363,-5.876
08/06/2023,6,52.992,54.981
08/06/2023,7,273.883,258.921
08/06/2023,8,649.736,729.086
08/06/2023,9,1274.715,1349.659
08/06/2023,10,1953.359,1959.054
08/06/2023,11,2538.729,2485.538
08/06/2023,12,2944.934,2815.479
08/06/2023,13,3002.448,2998.806
08/06/2023,14,2895.534,2975.877
08/06/2023,15,2791.672,2783.595
08/06/2023,16,2387.803,2494.645
08/06/2023,17,2001.82,2026.86
08/06/2023,18,1426.281,1408.764
08/06/2023,19,744.202,790.067
08/06/2023,20,268.242,301.192
08/06/2023,21,59.721,65.468
08/06/2023,22,-8.275,-6.939
08/06/2023,23,-10.232,-9.56
08/06/2023,24,-9.706,-9.698
09/06/2023,1,-10.156,-9.655
09/06/2023,2,-9.969,-9.667
09/06/2023,3,-10.175,-9.671
09/06/2023,4,-10.177,-9.777
09/06/2023,5,-8.458,-5.848
09/06/2023,6,60.063,68.431
09/06/2023,7,289.186,320.033
09/06/2023,8,874.764,943.646
09/06/2023,9,1647.013,1776.401
09/06/2023,10,2392.9,2526.774
09/06/2023,11,2967.038,3046.087
09/06/2023,12,3214.447,3300.431
09/06/2023,13,3305.458,3334.16
09/06/2023,14,3234.735,3287.812
09/06/2023,15,2957.822,3064.558
09/06/2023,16,2515.278,2672.28
09/06/2023,17,2041.249,2113.082
09/06/2023,18,1430.443,1450.659
09/06/2023,19,697.628,772.305
09/06/2023,20,251.503,295.276
09/06/2023,21,57.519,63.761
09/06/2023,22,-8.413,-7.105
09/06/2023,23,-9.873,-9.683
09/06/2023,24,-9.877,-9.468
10/06/2023,1,-9.846,-9.758
10/06/2023,2,-9.782,-9.679
10/06/2023,3,-10.042,-9.641
10/06/2023,4,-10.021,-9.654
10/06/2023,5,-8.593,-2.25
10/06/2023,6,66.62,64.724
10/06/2023,7,317.906,298.644
10/06/2023,8,822.244,841.347
10/06/2023,9,1492.261,1507.138
10/06/2023,10,2166.37,2078.91
10/06/2023,11,2758.928,2531.016
10/06/2023,12,3025.978,2777.175
10/06/2023,13,2932.255,2843.854
10/06/2023,14,2673.643,2787.951
10/06/2023,15,2513.258,2579.522
10/06/2023,16,2097.684,2185.008
10/06/2023,17,1602.555,1721.482
10/06/2023,18,999.843,1193.199
10/06/2023,19,529.008,676.528
10/06/2023,20,207.206,269.486
10/06/2023,21,41.785,57.686
10/06/2023,22,-8.297,-7.262
10/06/2023,23,-10.088,-9.725
10/06/2023,24,-9.687,-9.673
11/06/2023,1,-9.992,-9.644
11/06/2023,2,-10.113,-9.174
11/06/2023,3,-9.512,-9.036
11/06/2023,4,-9.997,-9.216
11/06/2023,5,-9.14,-5.529
11/06/2023,6,24.971,30.019
11/06/2023,7,133.022,153.417
11/06/2023,8,321.932,446.58
11/06/2023,9,548.284,781.506
11/06/2023,10,794.998,1102.211
11/06/2023,11,979.707,1299.849
11/06/2023,12,1129.556,1420.093
11/06/2023,13,1185.138,1487.49
11/06/2023,14,1104.276,1514.542
11/06/2023,15,988.779,1485.566
11/06/2023,16,965.222,1360.169
11/06/2023,17,820.637,1116.201
11/06/2023,18,629.343,802.434
11/06/2023,19,376.479,489.981
11/06/2023,20,140.914,206.863
11/06/2023,21,17.952,46.166
11/06/2023,22,-9.134,-5.985
11/06/2023,23,-9.862,-9.031
11/06/2023,24,-9.962,-9.006
12/06/2023,1,-9.856,-9.615
12/06/2023,2,-9.964,-9.662
12/06/2023,3,-9.754,-9.676
12/06/2023,4,-10.195,-9.635
12/06/2023,5,-9.963,-6.933
12/06/2023,6,21.241,24.266
12/06/2023,7,150.325,142.897
12/06/2023,8,366.194,423.855
12/06/2023,9,643.16,786.735
12/06/2023,10,866.035,1147.498
12/06/2023,11,1092.987,1465.007
12/06/2023,12,1219.105,1731.543
12/06/2023,13,1233.777,1812.605
12/06/2023,14,1186.344,1724.762
12/06/2023,15,1127.295,1618.469
12/06/2023,16,996.694,1383.583
12/06/2023,17,893.615,1115.332
12/06/2023,18,666.138,793.898
12/06/2023,19,354.112,476.605
12/06/2023,20,136.672,194.25
12/06/2023,21,19.447,40.09
12/06/2023,22,-9.322,-6.978
12/06/2023,23,-9.883,-9.735
12/06/2023,24,-10.021,-9.695
13/06/2023,1,-10.288,-9.641
13/06/2023,2,-9.807,-9.677
13/06/2023,3,-10.168,-9.567
13/06/2023,4,-10.165,-9.657
13/06/2023,5,-9.33,-5.938
13/06/2023,6,35.766,41.567
13/06/2023,7,215.767,223.589
13/06/2023,8,549.135,619.619
13/06/2023,9,1017.691,1124.558
13/06/2023,10,1443.755,1554.505
13/06/2023,11,1805.332,1853.362
13/06/2023,12,2038.505,2038.285
13/06/2023,13,2079.652,2111.209
13/06/2023,14,1966.732,2045.558
13/06/2023,15,1758.501,1856.954
13/06/2023,16,1591.517,1603.663
13/06/2023,17,1244.946,1265.718
13/06/2023,18,897.723,910.134
13/06/2023,19,498.517,531.808
13/06/2023,20,205.568,215.076
13/06/2023,21,38.253,38.893
13/06/2023,22,-9.103,-7.597
13/06/2023,23,-9.883,-9.839
13/06/2023,24,-9.922,-9.703
14/06/2023,1,-10.204,-9.761
14/06/2023,2,-9.833,-9.765
14/06/2023,3,-10.181,-9.636
14/06/2023,4,-10.135,-9.706
14/06/2023,5,-9.081,-6.673
14/06/2023,6,48.68,43.81
14/06/2023,7,231.422,236.656
14/06/2023,8,588.863,667.521
14/06/2023,9,1090.695,1218.974
14/06/2023,10,1605.576,1687.928
14/06/2023,11,1956.093,2084.904
14/06/2023,12,2131.841,2294.042
14/06/2023,13,2129.533,2369.162
14/06/2023,14,2141.199,2365.703
14/06/2023,15,2068.004,2276.567
14/06/2023,16,1924.673,2051.108
14/06/2023,17,1659.036,1769.724
14/06/2023,18,1218.386,1304.152
14/06/2023,19,714.038,779.512
14/06/2023,20,308.508,311.278
14/06/2023,21,69.979,71.927
14/06/2023,22,-6.756,-5.601
14/06/2023,23,-10.016,-9.787
14/06/2023,24,-9.85,-9.806
15/06/2023,1,-10.054,-9.81
15/06/2023,2,-9.77,-9.809
15/06/2023,3,-9.949,-9.765
15/06/2023,4,-10.098,-9.608
15/06/2023,5,-8.42,-6.85
15/06/2023,6,61.919,64.564
15/06/2023,7,290.832,312.013
15/06/2023,8,831.091,908.746
15/06/2023,9,1591.019,1664.961
15/06/2023,10,2236.992,2350.86
15/06/2023,11,2529.803,2757.501
15/06/2023,12,2619.531,2994.636
15/06/2023,13,2783.387,3062.504
15/06/2023,14,2844.861,3053.315
15/06/2023,15,2684.686,2919.765
15/06/2023,16,2482.775,2570.333
15/06/2023,17,2146.523,2098.126
15/06/2023,18,1478.532,1472.64
15/06/2023,19,771.163,840.111
15/06/2023,20,266.481,321.241
15/06/2023,21,60.791,75.183
15/06/2023,22,-7.534,-5.888
15/06/2023,23,-10.163,-9.841
15/06/2023,24,-9.828,-9.726
16/06/2023,1,-10.087,-9.764
16/06/2023,2,-9.713,-9.798
16/06/2023,3,-10.097,-9.613
16/06/2023,4,-10.246,-9.821
16/06/2023,5,-8.233,-5.859
16/06/2023,6,58.174,69.092
16/06/2023,7,266.391,310.994
16/06/2023,8,839.623,902.189
16/06/2023,9,1577.636,1637.308
16/06/2023,10,2223.234,2321.171
16/06/2023,11,2662.4,2760.626
16/06/2023,12,2748.652,2965.493
16/06/2023,13,2624.561,3001.559
16/06/2023,14,2628.316,2933.386
16/06/2023,15,2541.71,2763.994
16/06/2023,16,2250.01,2405.744
16/06/2023,17,1778.821,1916.454
16/06/2023,18,1181.013,1328
16/06/2023,19,598.512,731.272
16/06/2023,20,202.427,280.532
16/06/2023,21,41.082,61.069
16/06/2023,22,-9.696,-6.878
16/06/2023,23,-10.133,-9.743
16/06/2023,24,-10.457,-9.766
17/06/2023,1,-10.242,-9.507
17/06/2023,2,-10.175,-9.646
17/06/2023,3,-10.073,-9.739
17/06/2023,4,-10.522,-9.779
17/06/2023,5,-8.052,-5.548
17/06/2023,6,56.935,69.051
17/06/2023,7,261.932,316.005
17/06/2023,8,837.088,908.28
17/06/2023,9,1555.231,1672.328
17/06/2023,10,2221.254,2347.378
17/06/2023,11,2736.06,2804.232
17/06/2023,12,2906.112,3030.299
17/06/2023,13,2771.715,3081.836
17/06/2023,14,2681.527,2997.331
17/06/2023,15,2585.039,2809.502
17/06/2023,16,2343.309,2466.969
17/06/2023,17,1895.971,1983.803
17/06/2023,18,1347.038,1383.948
17/06/2023,19,724.611,780.345
17/06/2023,20,240.599,304.242
17/06/2023,21,57.582,69.895
17/06/2023,22,-8.535,-5.93
17/06/2023,23,-10.516,-9.741
17/06/2023,24,-10.065,-9.682
18/06/2023,1,-9.901,-9.752
18/06/2023,2,-10.408,-9.626
18/06/2023,3,-10.19,-9.659
18/06/2023,4,-10.443,-9.76
18/06/2023,5,-8.434,-5.571
18/06/2023,6,61.888,65.621
18/06/2023,7,280.283,307.296
18/06/2023,8,795.923,911.967
18/06/2023,9,1487.062,1678.197
18/06/2023,10,2214.08,2324.437
18/06/2023,11,2770.771,2791.425
18/06/2023,12,2964.355,3064.738
18/06/2023,13,2913.614,3179.647
18/06/2023,14,2886.336,3137.344
18/06/2023,15,2780.952,2960.018
18/06/2023,16,2244.062,2610.785
18/06/2023,17,1886.209,2088.581
18/06/2023,18,1362.098,1444.802
18/06/2023,19,781.275,809.466
18/06/2023,20,281.43,311.373
18/06/2023,21,61.31,72.199
18/06/2023,22,-7.491,-5.902
18/06/2023,23,-10.064,-9.806
18/06/2023,24,-10.363,-9.72
19/06/2023,1,-10.111,-9.723
19/06/2023,2,-10.051,-9.657
19/06/2023,3,-10.528,-9.619
19/06/2023,4,-10.233,-9.791
19/06/2023,5,-8.063,-5.4
19/06/2023,6,60.517,63.422
19/06/2023,7,285.23,301.463
19/06/2023,8,799.061,862.367
19/06/2023,9,1506.493,1592.771
19/06/2023,10,2149.409,2249.977
19/06/2023,11,2692.32,2749.256
19/06/2023,12,3022.156,3108.973
19/06/2023,13,3105.833,3227.829
19/06/2023,14,3080.128,3212.914
19/06/2023,15,2931.744,3057.387
19/06/2023,16,2535.701,2705.455
19/06/2023,17,2008.114,2157.39
19/06/2023,18,1297.44,1489.047
19/06/2023,19,703.513,828.363
19/06/2023,20,269.919,326.311
19/06/2023,21,62.361,77.605
19/06/2023,22,-6.886,-4.994
19/06/2023,23,-10.157,-9.816
19/06/2023,24,-10.444,-9.697
20/06/2023,1,-10.426,-9.625
20/06/2023,2,-10.183,-9.668
20/06/2023,3,-10.513,-9.565
20/06/2023,4,-10.223,-9.712
20/06/2023,5,-8.07,-5.706
20/06/2023,6,63.43,69.51
20/06/2023,7,294.576,327.482
20/06/2023,8,895.311,966.92
20/06/2023,9,1749.94,1828.363
20/06/2023,10,2564.906,2624.954
20/06/2023,11,3178.841,3217.076
20/06/2023,12,3578.552,3558.963
20/06/2023,13,3645.335,3684.01
20/06/2023,14,3539.624,3630.633
20/06/2023,15,3231.36,3398.866
20/06/2023,16,2809.965,2969.824
20/06/2023,17,2252.18,2362.777
20/06/2023,18,1533.623,1625.441
20/06/2023,19,770.43,873.937
20/06/2023,20,265.831,316.479
20/06/2023,21,57.889,74.694
20/06/2023,22,-7.484,-5.249
20/06/2023,23,-10.695,-9.821
20/06/2023,24,-9.959,-9.8
21/06/2023,1,-10.15,-9.678
21/06/2023,2,-9.799,-9.703
21/06/2023,3,-10.348,-9.648
21/06/2023,4,-10.219,-9.644
21/06/2023,5,-9.602,-5.805
21/06/2023,6,54.663,53.156
21/06/2023,7,265.944,263.72
21/06/2023,8,697.013,735.326
21/06/2023,9,1354.702,1398.78
21/06/2023,10,2089.989,2059.135
21/06/2023,11,2500.378,2631.548
21/06/2023,12,2718.705,3011.852
21/06/2023,13,2819.703,3135.941
21/06/2023,14,2897.463,3102.92
21/06/2023,15,2966.355,2914.829
21/06/2023,16,2668.625,2574.45
21/06/2023,17,2045.841,2153.402
21/06/2023,18,1475.554,1568.038
21/06/2023,19,756.296,895.074
21/06/2023,20,290.221,344.195
21/06/2023,21,67.446,82.115
21/06/2023,22,-7.041,-4.728
21/06/2023,23,-10.062,-9.851
21/06/2023,24,-10.338,-9.807
22/06/2023,1,-10.096,-9.732
22/06/2023,2,-10.276,-9.724
22/06/2023,3,-9.938,-9.791
22/06/2023,4,-10.276,-9.808
22/06/2023,5,-7.993,-5.792
22/06/2023,6,65.101,69.701
22/06/2023,7,297.809,324.04
22/06/2023,8,913.561,962.185
22/06/2023,9,1770.161,1821.166
22/06/2023,10,2547.375,2616.519
22/06/2023,11,3146.377,3131.508
22/06/2023,12,3372.915,3369.763
22/06/2023,13,3339.585,3434.984
22/06/2023,14,3337.02,3393.097
22/06/2023,15,3097.24,3172.712
22/06/2023,16,2716.188,2825.293
22/06/2023,17,2205.089,2286.757
22/06/2023,18,1571.294,1602.223
22/06/2023,19,799.024,882.113
22/06/2023,20,291.985,336.046
22/06/2023,21,73.889,83.575
22/06/2023,22,-6.345,-4.544
22/06/2023,23,-9.932,-9.792
22/06/2023,24,-10.138,-9.72
23/06/2023,1,-10.049,-8.353
23/06/2023,2,-10.289,-8.292
23/06/2023,3,-9.942,-9.631
23/06/2023,4,-10.305,-9.641
23/06/2023,5,-8.511,-6.175
23/06/2023,6,60.551,69.225
23/06/2023,7,299.97,318.934
23/06/2023,8,859.04,959.783
23/06/2023,9,1681.471,1798.499
23/06/2023,10,2409.252,2565.533
23/06/2023,11,3063.55,3119.396
23/06/2023,12,3453.496,3376.711
23/06/2023,13,3467.37,3438.681
23/06/2023,14,3290.732,3401.912
23/06/2023,15,3009.158,3171.09
23/06/2023,16,2674.046,2811.217
23/06/2023,17,2195.734,2275.321
23/06/2023,18,1516.31,1614.511
23/06/2023,19,771.499,893.097
23/06/2023,20,275.362,338.487
23/06/2023,21,52.848,81.905
23/06/2023,22,-10.356,-4.311
23/06/2023,23,-10.003,-9.714
23/06/2023,24,-10.745,-9.849
24/06/2023,1,-9.782,-9.648
24/06/2023,2,-9.778,-9.729
24/06/2023,3,-10.055,-9.679
24/06/2023,4,-10.073,-9.667
24/06/2023,5,-8.997,-6.017
24/06/2023,6,55.277,63.301
24/06/2023,7,282.884,291.741
24/06/2023,8,805.44,827.572
24/06/2023,9,1527.446,1524.429
24/06/2023,10,2169.703,2174.217
24/06/2023,11,2631.416,2683.649
24/06/2023,12,2893.137,2981.199
24/06/2023,13,3029.314,3090.23
24/06/2023,14,2889.462,3052.312
24/06/2023,15,2617.742,2824.494
24/06/2023,16,2246.297,2361.969
24/06/2023,17,1770.97,1856.393
24/06/2023,18,1153.352,1274.828
24/06/2023,19,550.427,701.781
24/06/2023,20,196.895,281.838
24/06/2023,21,46.024,60.177
24/06/2023,22,-8.441,-6.298
24/06/2023,23,-10.17,-9.787
24/06/2023,24,-10.347,-9.774
25/06/2023,1,-10.288,-9.523
25/06/2023,2,-10.378,-9.702
25/06/2023,3,-10.156,-9.729
25/06/2023,4,-10.472,-9.571
25/06/2023,5,-9.859,-6.655
25/06/2023,6,45.785,51.652
25/06/2023,7,231.348,253.799
25/06/2023,8,631.492,699.966
25/06/2023,9,1200.547,1255.12
25/06/2023,10,1703.465,1748.653
25/06/2023,11,2185.533,2165.013
25/06/2023,12,2428.907,2389.541
25/06/2023,13,2521.685,2559.573
25/06/2023,14,2586.028,2534.818
25/06/2023,15,2421.769,2424.624
25/06/2023,16,2138.35,2160.227
25/06/2023,17,1702.084,1776.574
25/06/2023,18,1264.782,1273.421
25/06/2023,19,692.334,774.523
25/06/2023,20,267.335,311.899
25/06/2023,21,60.364,73.38
25/06/2023,22,-8.612,-4.75
25/06/2023,23,-12.112,-9.694
25/06/2023,24,-11.536,-9.842
26/06/2023,1,-11.725,-9.475
26/06/2023,2,-11.913,-9.595
26/06/2023,3,-12.258,-9.642
26/06/2023,4,-12.369,-9.67
26/06/2023,5,-11.361,-6.375
26/06/2023,6,37.805,49.971
26/06/2023,7,190.65,249.67
26/06/2023,8,507.652,697.797
26/06/2023,9,978.64,1355.205
26/06/2023,10,1595.141,1981.447
26/06/2023,11,2015.573,2424.582
26/06/2023,12,2354.175,2730.019
26/06/2023,13,2603.771,2859.993
26/06/2023,14,2579.146,2874.968
26/06/2023,15,2601.325,2788.375
26/06/2023,16,2383.832,2512.261
26/06/2023,17,1982.094,2111.731
26/06/2023,18,1581.051,1574.549
26/06/2023,19,901.596,923.393
26/06/2023,20,302.556,354.384
26/06/2023,21,71.16,89.789
26/06/2023,22,-5.487,-3.188
26/06/2023,23,-9.889,-9.505
26/06/2023,24,-10.139,-9.665
27/06/2023,1,-10.145,-9.54
27/06/2023,2,-9.904,-9.496
27/06/2023,3,-10.129,-9.501
27/06/2023,4,-10.07,-9.637
27/06/2023,5,-8.891,-6.305
27/06/2023,6,51.239,64.09
27/06/2023,7,254.128,312.236
27/06/2023,8,827.121,944.211
27/06/2023,9,1633.279,1783.847
27/06/2023,10,2338.746,2551.722
27/06/2023,11,2857.287,3018.974
27/06/2023,12,3048.613,3149.664
27/06/2023,13,2931.279,3061.212
27/06/2023,14,2786.346,2957.623
27/06/2023,15,2415.432,2746.078
27/06/2023,16,2083.888,2345.97
27/06/2023,17,1589.995,1878.898
27/06/2023,18,1039.916,1280.721
27/06/2023,19,537.813,703.887
27/06/2023,20,194.77,271.179
27/06/2023,21,34.77,57.738
27/06/2023,22,-8.875,-6.063
27/06/2023,23,-10.33,-9.85
27/06/2023,24,-10.054,-9.774
28/06/2023,1,-10.159,-9.67
28/06/2023,2,-10.095,-9.703
28/06/2023,3,-10.311,-9.604
28/06/2023,4,-10.297,-9.669
28/06/2023,5,-9.252,-6.854
28/06/2023,6,45.194,47.446
28/06/2023,7,234.923,250.235
28/06/2023,8,557.568,689.861
28/06/2023,9,1103.499,1248.118
28/06/2023,10,1614.918,1759.507
28/06/2023,11,1961.116,2187.713
28/06/2023,12,2130.688,2432.041
28/06/2023,13,2229.551,2533.723
28/06/2023,14,2368.069,2475.433
28/06/2023,15,2083.072,2296.587
28/06/2023,16,1909.378,2036.204
28/06/2023,17,1480.293,1654.573
28/06/2023,18,1080.922,1191.082
28/06/2023,19,585.229,687.657
28/06/2023,20,234.256,288.985
28/06/2023,21,57.796,77.635
28/06/2023,22,-6.975,-3.913
28/06/2023,23,-10.189,-9.715
28/06/2023,24,-10.03,-9.754
29/06/2023,1,-10.297,-9.497
29/06/2023,2,-9.593,-9.776
29/06/2023,3,-10.389,-9.646
29/06/2023,4,-10.233,-9.795
29/06/2023,5,-9.674,-6.468
29/06/2023,6,39.465,53.614
29/06/2023,7,239.673,264.649
29/06/2023,8,636.229,723.746
29/06/2023,9,1155.554,1323.658
29/06/2023,10,1551.401,1894.238
29/06/2023,11,1827.583,2322.598
29/06/2023,12,2042.634,2556.215
29/06/2023,13,2291.19,2678.224
29/06/2023,14,2410.35,2675.425
29/06/2023,15,2186.639,2555.138
29/06/2023,16,2031.353,2253.613
29/06/2023,17,1681.081,1853.373
29/06/2023,18,1308.838,1357.027
29/06/2023,19,769.104,806.768
29/06/2023,20,302.194,328.779
29/06/2023,21,69.694,82.401
29/06/2023,22,-5.337,-4.183
29/06/2023,23,-10.216,-9.64
29/06/2023,24,-9.924,-9.552
30/06/2023,1,-10.131,-9.692
30/06/2023,2,-9.989,-9.757
30/06/2023,3,-10.317,-9.751
30/06/2023,4,-10.131,-9.571
30/06/2023,5,-8.787,-6.483
30/06/2023,6,48.912,58.432
30/06/2023,7,251.383,287.31
30/06/2023,8,850.144,851.123
30/06/2023,9,1762.994,1646.224
30/06/2023,10,2599.178,2383.283
30/06/2023,11,3228.846,2947.89
30/06/2023,12,3423.516,3323.873
30/06/2023,13,3355.823,3447.405
30/06/2023,14,3115.336,3336.596
30/06/2023,15,2900.081,3113.17
30/06/2023,16,2629.292,2736.072
30/06/2023,17,2054.807,2204.656
30/06/2023,18,1448.443,1586.002
30/06/2023,19,846.487,919.005
30/06/2023,20,316.164,356.132
30/06/2023,21,71.035,88.321
30/06/2023,22,-6.648,-3.197
30/06/2023,23,-10.254,-9.378
30/06/2023,24,-10.073,-9.579
01/07/2023,1,-10.012,-9.676
01/07/2023,2,-10.19,-9.516
01/07/2023,3,-10.244,-9.775
01/07/2023,4,-10.175,-9.656
01/07/2023,5,-8.835,-6.367
01/07/2023,6,50.376,62.548
01/07/2023,7,262.335,310.63
01/07/2023,8,864.229,933.209
01/07/2023,9,1736.131,1817.925
01/07/2023,10,2517.873,2619.199
01/07/2023,11,3114.535,3110.987
01/07/2023,12,3293.703,3295.869
01/07/2023,13,3141.683,3302.03
01/07/2023,14,2907.167,3219.087
01/07/2023,15,2676.737,3012.203
01/07/2023,16,2359.262,2652.123
01/07/2023,17,2047.612,2156.71
01/07/2023,18,1452.585,1504.793
01/07/2023,19,763.634,848.432
01/07/2023,20,283.477,329.264
01/07/2023,21,66.183,80.619
01/07/2023,22,-6.973,-4.506
01/07/2023,23,-10.105,-9.565
01/07/2023,24,-10.016,-9.605
02/07/2023,1,-10.292,-9.662
02/07/2023,2,-10.051,-9.651
02/07/2023,3,-10.076,-9.627
02/07/2023,4,-10.36,-9.607
02/07/2023,5,-9.456,-6.455
