date,hour,actual,projected
2024-02-22,19,41.864,117.726
2024-02-22,20,51.293,119.396
2024-02-22,21,57.042,120.677
2024-02-22,22,57.167,124.366
2024-02-22,23,56.957,127.256
2024-02-22,24,56.729,127.757
2024-02-23,1,118,126.28
2024-02-23,2,120.07,126.454
2024-02-23,3,103.639,122.067
2024-02-23,4,106.22,124.446
2024-02-23,5,108.098,125.859
2024-02-23,6,100.936,120.859
2024-02-23,7,102.806,120.859
2024-02-23,8,126.82,125.859
2024-02-23,9,132.47,130.609
2024-02-23,10,126.065,127.859
2024-02-23,11,122.158,120.859
2024-02-23,12,121.464,115.859
2024-02-23,13,104.823,114.359
2024-02-23,14,96.6,111.159
2024-02-23,15,102.624,113.359
2024-02-23,16,109.313,112.859
2024-02-23,17,113.055,111.913
2024-02-23,18,103.405,102.259
2024-02-23,19,102.168,98.401
2024-02-23,20,118.199,113.942
2024-02-23,21,130.95,120.576
2024-02-23,22,129.977,124.859
2024-02-23,23,127.772,125.359
2024-02-23,24,125.388,121.414
2024-02-24,1,132.999,104.842
2024-02-24,2,132.541,104.015
2024-02-24,3,119.819,113.597
2024-02-24,4,123.15,124.429
2024-02-24,5,105.27,126.929
2024-02-24,6,76.663,123.512
2024-02-24,7,87.523,122.891
2024-02-24,8,107.502,97.53
2024-02-24,9,119.112,95.209
2024-02-24,10,102.071,84.012
2024-02-24,11,92.344,97.012
2024-02-24,12,99.547,94.212
2024-02-24,13,93.281,98.712
2024-02-24,14,90.32,95.218
2024-02-24,15,102.016,95.218
2024-02-24,16,103.593,84.718
2024-02-24,17,96.203,76.718
2024-02-24,18,95.042,73.218
2024-02-24,19,88.305,76.194
2024-02-24,20,94.773,80.694
2024-02-24,21,96.274,84.694
2024-02-24,22,84.6,81.194
2024-02-24,23,63.13,77.194
2024-02-24,24,73.856,69.244
2024-02-25,1,70.792,70.494
2024-02-25,2,71.635,64.234
2024-02-25,3,70.36,63.714
2024-02-25,4,70.904,61.553
2024-02-25,5,67.885,61.62
2024-02-25,6,72.792,60.992
2024-02-25,7,74.681,60.461
2024-02-25,8,67.624,60.423
2024-02-25,9,74.002,60.606
2024-02-25,10,72.465,65.299
2024-02-25,11,78.901,66.463
2024-02-25,12,61.281,68.251
2024-02-25,13,63.39,70.844
2024-02-25,14,70.282,71.794
2024-02-25,15,66.716,72.694
2024-02-25,16,60.995,72.629
2024-02-25,17,59.989,74.129
2024-02-25,18,55.643,73.683
2024-02-25,19,55.828,74.594
2024-02-25,20,49.174,73.694
2024-02-25,21,55.875,70.377
2024-02-25,22,56.514,69.694
2024-02-25,23,52.332,65.4
2024-02-25,24,53.347,64.239
2024-02-26,1,67.386,61.452
2024-02-26,2,62.039,61.505
2024-02-26,3,64.152,65.08
2024-02-26,4,65.56,64.08
2024-02-26,5,55.864,63.208
2024-02-26,6,46.416,59.158
2024-02-26,7,49.937,55.234
2024-02-26,8,53.506,50.313
2024-02-26,9,28.895,48.474
2024-02-26,10,19.427,46.292
2024-02-26,11,15.383,46.36
2024-02-26,12,14.482,42.648
2024-02-26,13,12.636,48.322
2024-02-26,14,12.194,48.274
2024-02-26,15,19.396,51.642
2024-02-26,16,18.339,42.29
2024-02-26,17,13.206,44.636
2024-02-26,18,22.026,46.068
2024-02-26,19,35.936,41.152
2024-02-26,20,53.639,37.022
2024-02-26,21,55.581,39.532
2024-02-26,22,52.666,35.836
2024-02-26,23,32.322,36.4
2024-02-26,24,38.186,38.684
2024-02-27,1,39.378,43.108
2024-02-27,2,53.999,40.381
2024-02-27,3,60.985,35.748
2024-02-27,4,71.435,32.908
2024-02-27,5,76.285,28.243
2024-02-27,6,74.017,30.912
2024-02-27,7,57.125,35.157
2024-02-27,8,57.896,39.818
2024-02-27,9,46.762,45.731
2024-02-27,10,22.953,37.801
2024-02-27,11,11.032,30.009
2024-02-27,12,7.91,23.338
2024-02-27,13,3.881,19.924
2024-02-27,14,1.532,17.076
2024-02-27,15,1.359,15.872
2024-02-27,16,2.418,15.422
2024-02-27,17,7.322,14.827
2024-02-27,18,12.446,12.819
2024-02-27,19,24.13,16.87
2024-02-27,20,49.985,22.746
2024-02-27,21,57.894,27.173
2024-02-27,22,43.517,26.368
2024-02-27,23,32.224,28.525
2024-02-27,24,28.999,30.401
2024-02-28,1,23.294,28.449
2024-02-28,2,15.287,28.814
2024-02-28,3,15.84,27.172
2024-02-28,4,21.371,28.719
2024-02-28,5,28.784,30.162
2024-02-28,6,36.919,36.801
2024-02-28,7,57.162,43.136
2024-02-28,8,74.747,47.923
2024-02-28,9,65.432,52.919
2024-02-28,10,41.75,44.838
2024-02-28,11,31.061,53.831
2024-02-28,12,30.882,50.193
2024-02-28,13,38.984,44.593
2024-02-28,14,28.986,40.886
2024-02-28,15,24.739,37.097
2024-02-28,16,18.548,32.76
2024-02-28,17,14.899,28.948
2024-02-28,18,13.04,27.731
2024-02-28,19,12.804,27.038
2024-02-28,20,14.479,27.33
2024-02-28,21,19.878,26.413
2024-02-28,22,16.064,24.615
2024-02-28,23,16.704,23.257
2024-02-28,24,6.398,19.482
2024-02-29,1,8.405,16.991
2024-02-29,2,5.529,13.919
2024-02-29,3,3.597,13.016
2024-02-29,4,-0.136,15.094
2024-02-29,5,-0.454,15.7
2024-02-29,6,1.691,12.038
2024-02-29,7,1.149,11.476
2024-02-29,8,-0.486,11.136
2024-02-29,9,-0.456,12.932
2024-02-29,10,-0.348,6.349
2024-02-29,11,-0.433,7.159
2024-02-29,12,-0.429,9.602
2024-02-29,13,-0.048,8.317
2024-02-29,14,1.077,8.969
2024-02-29,15,3.263,11.046
2024-02-29,16,3.345,12.75
2024-02-29,17,3.458,14.308
2024-02-29,18,3.941,17.356
2024-02-29,19,2.85,18.067
2024-02-29,20,1.71,15.859
2024-02-29,21,1.774,13.488
2024-02-29,22,3.877,11.808
2024-02-29,23,7.282,11.908
2024-02-29,24,10.634,13.248
2024-03-01,1,-0.35,10.033
2024-03-01,2,-0.324,9.45
2024-03-01,3,-0.293,9.928
2024-03-01,4,0.757,12.545
2024-03-01,5,3.291,18.184
2024-03-01,6,6.631,25.84
2024-03-01,7,11.746,29.23
2024-03-01,8,9.717,29.319
2024-03-01,9,5.669,25.221
2024-03-01,10,4.432,23.219
2024-03-01,11,5.864,19.701
2024-03-01,12,4.303,17.237
2024-03-01,13,4.336,16.537
2024-03-01,14,5.075,14.458
2024-03-01,15,6.342,12.048
2024-03-01,16,7.248,11.081
2024-03-01,17,8.271,12.07
2024-03-01,18,9.107,14.318
2024-03-01,19,12.369,14.942
2024-03-01,20,19.691,19.253
2024-03-01,21,31.554,21.919
2024-03-01,22,36.271,25.786
2024-03-01,23,36.981,27.246
2024-03-01,24,29.182,25.959
2024-03-02,1,33.12,22.321
2024-03-02,2,24.296,23.766
2024-03-02,3,23.726,24.318
2024-03-02,4,28.479,24.293
2024-03-02,5,25.986,22.596
2024-03-02,6,29.109,23.903
2024-03-02,7,40.982,26.388
2024-03-02,8,50.64,34.642
2024-03-02,9,47.45,42.134
2024-03-02,10,32.923,35.233
2024-03-02,11,22.844,25.913
2024-03-02,12,15.665,24.718
2024-03-02,13,21.697,21.422
2024-03-02,14,24.353,18.273
2024-03-02,15,26.29,16.546
2024-03-02,16,24.955,19.511
2024-03-02,17,35.647,21.749
2024-03-02,18,43.58,24.746
2024-03-02,19,34.966,24.896
2024-03-02,20,26.432,27.178
2024-03-02,21,38.122,24.52
2024-03-02,22,21.303,19.284
2024-03-02,23,22.001,13.684
2024-03-02,24,15.81,10.506
2024-03-03,1,9.003,9.562
2024-03-03,2,17.586,10.412
2024-03-03,3,25.609,10.862
2024-03-03,4,34.063,11.575
2024-03-03,5,22.542,12.162
2024-03-03,6,22.68,13.675
2024-03-03,7,23.642,14.639
2024-03-03,8,19.689,14.177
2024-03-03,9,15.444,11.653
2024-03-03,10,7.325,8.86
2024-03-03,11,4.085,5.788
2024-03-03,12,0.375,3.914
2024-03-03,13,-0.113,2.634
2024-03-03,14,-0.006,1.698
2024-03-03,15,0.238,1.188
2024-03-03,16,-0.149,1.409
2024-03-03,17,0.018,2.165
2024-03-03,18,2.308,2.312
2024-03-03,19,15.72,2.037
2024-03-03,20,29.84,0.55
2024-03-03,21,20.99,2.631
2024-03-03,22,6.126,8.166
2024-03-03,23,0.158,15.168
2024-03-03,24,-0.169,19.698
2024-03-04,1,12.354,24.552
2024-03-04,2,20.656,20.965
2024-03-04,3,22.013,21.463
2024-03-04,4,24.295,22.882
2024-03-04,5,38.421,25.016
2024-03-04,6,40.622,27.554
2024-03-04,7,41.505,29.784
2024-03-04,8,37.633,28.886
2024-03-04,9,34.64,25.929
2024-03-04,10,29.216,22.112
2024-03-04,11,23.17,18.212
2024-03-04,12,16.068,14.33
2024-03-04,13,14.734,12.551
2024-03-04,14,8.799,11.596
2024-03-04,15,8.946,10.865
2024-03-04,16,11.087,11.203
2024-03-04,17,8.597,11.618
2024-03-04,18,6.191,12.988
2024-03-04,19,3.158,13.849
2024-03-04,20,2.384,12.38
2024-03-04,21,3.706,13.287
2024-03-04,22,11.747,13.876
2024-03-04,23,15.657,12.01
2024-03-04,24,21.37,9.12
2024-03-05,1,22.306,25.054
2024-03-05,2,21.324,23.059
2024-03-05,3,19.988,25.675
2024-03-05,4,16.778,26.04
2024-03-05,5,23.16,22.965
2024-03-05,6,18.798,21.986
2024-03-05,7,14.923,18.919
2024-03-05,8,9.29,16.323
2024-03-05,9,7.064,11.301
2024-03-05,10,3.997,9.35
2024-03-05,11,4.269,8.28
2024-03-05,12,2.374,6.155
2024-03-05,13,1.499,3.448
2024-03-05,14,1.852,2.291
2024-03-05,15,4.166,1.517
2024-03-05,16,4.796,1.234
2024-03-05,17,1.933,3.843
2024-03-05,18,0.194,11.385
2024-03-05,19,0.738,22.089
2024-03-05,20,1.744,32.331
2024-03-05,21,-0.259,36.244
2024-03-05,22,1.711,36.239
2024-03-05,23,3.475,33.283
2024-03-05,24,3.513,28.807
2024-03-06,1,13.652,25.537
2024-03-06,2,19.3,25.609
2024-03-06,3,13.047,26.257
2024-03-06,4,11.822,26.577
2024-03-06,5,16.6,27.404
2024-03-06,6,14.413,30.183
2024-03-06,7,18.453,31.752
2024-03-06,8,16.77,33.04
2024-03-06,9,12.004,33.694
2024-03-06,10,20.428,34.151
2024-03-06,11,21.06,40.017
2024-03-06,12,21.936,34.655
2024-03-06,13,51.125,28.973
2024-03-06,14,52.461,27.577
2024-03-06,15,55.008,27.902
2024-03-06,16,55.427,29.517
2024-03-06,17,57.496,27.268
2024-03-06,18,58.15,27.398
2024-03-06,19,61.032,29.612
2024-03-06,20,58.575,32.326
2024-03-06,21,59.647,34.437
2024-03-06,22,58.11,32.874
2024-03-06,23,59.332,35.928
2024-03-06,24,60.756,40.606
2024-03-07,1,60.071,43.29
2024-03-07,2,64.364,44.454
2024-03-07,3,56.667,44.382
2024-03-07,4,61.32,43.662
2024-03-07,5,64.78,41.145
2024-03-07,6,59.077,39.082
2024-03-07,7,57.215,37.808
2024-03-07,8,55.979,37.036
2024-03-07,9,49.852,36.489
2024-03-07,10,43.846,34.619
2024-03-07,11,35.152,33.485
2024-03-07,12,31.253,28.674
2024-03-07,13,25.02,21.874
2024-03-07,14,22.416,18.504
2024-03-07,15,17.067,15.696
2024-03-07,16,13.487,15.07
2024-03-07,17,12.622,14.988
2024-03-07,18,16.885,16.462
2024-03-07,19,17.849,18.141
2024-03-07,20,15.292,19.004
2024-03-07,21,16.81,21.878
2024-03-07,22,39.283,26.846
2024-03-07,23,37.988,31.23
2024-03-07,24,29.878,31.1
2024-03-08,1,19.274,25.494
2024-03-08,2,23.851,21.947
2024-03-08,3,25.58,18.793
2024-03-08,4,23.061,16.107
2024-03-08,5,22.594,13.788
2024-03-08,6,17.327,12.996
2024-03-08,7,10.131,13.6
2024-03-08,8,5.271,14.101
2024-03-08,9,8.506,12.006
2024-03-08,10,4.426,8.681
2024-03-08,11,2.447,6.609
2024-03-08,12,2.003,4.834
2024-03-08,13,2.212,4.004
2024-03-08,14,4.462,8.04
2024-03-08,15,10.789,8.928
2024-03-08,16,11.609,9.461
2024-03-08,17,16.918,9.946
2024-03-08,18,15.44,9.679
2024-03-08,19,11.619,9.991
2024-03-08,20,12.163,8.27
2024-03-08,21,8.737,6.079
2024-03-08,22,14.59,3.823
2024-03-08,23,27.388,4.521
2024-03-08,24,31.443,5.698
2024-03-09,1,13.865,6.59
2024-03-09,2,10.069,6.512
2024-03-09,3,14.213,7.134
2024-03-09,4,12.76,8.964
2024-03-09,5,9.743,10.845
2024-03-09,6,5.752,10.968
2024-03-09,7,5.901,11.399
2024-03-09,8,6.176,12.491
2024-03-09,9,2.026,12.211
2024-03-09,10,0.51,7.014
2024-03-09,11,2.791,2.893
2024-03-09,12,4.47,2.263
2024-03-09,13,3.984,2.308
2024-03-09,14,1.934,2.411
2024-03-09,15,3.294,2.742
2024-03-09,16,8.544,2.834
2024-03-09,17,12.781,4.008
2024-03-09,18,16.493,7.274
2024-03-09,19,22.018,10.842
2024-03-09,20,25.055,8.265
2024-03-09,21,32.322,11.521
2024-03-09,22,34.388,15.542
2024-03-09,23,33.948,19.486
2024-03-09,24,27.593,21.106
2024-03-10,1,23.395,21.293
2024-03-10,2,20.228,20.313
2024-03-10,3,19.034,17.694
2024-03-10,4,15.013,17.559
2024-03-10,5,15.961,14.597
2024-03-10,6,15.878,10.569
2024-03-10,7,9.255,6.679
2024-03-10,8,12.09,4.471
2024-03-10,9,9.843,2.987
2024-03-10,10,3.905,2.994
2024-03-10,11,5.664,3.936
2024-03-10,12,3.003,6.218
2024-03-10,13,3.326,8.335
2024-03-10,14,0.034,10.226
2024-03-10,15,-0.273,13.194
2024-03-10,16,0.304,17.043
2024-03-10,17,27.867,4.5
2024-03-10,18,51.231,4.5
2024-03-10,19,55.786,39.137
2024-03-10,20,57.776,41.331
2024-03-10,21,60.003,41.8
2024-03-10,22,50.115,40.566
2024-03-10,23,43.834,37.921
2024-03-10,24,36.843,34.443
2024-03-11,1,24.419,27.359
2024-03-11,2,16.81,21.648
2024-03-11,3,7.649,16.201
2024-03-11,4,4.765,12.294
2024-03-11,5,10.324,9.011
2024-03-11,6,33.559,7.217
2024-03-11,7,47.545,8.877
2024-03-11,8,38.52,12.713
2024-03-11,9,32.939,17.837
2024-03-11,10,24.816,23.105
2024-03-11,11,19.615,41.266
2024-03-11,12,18.796,46.623
2024-03-11,13,16.468,48.351
2024-03-11,14,18.569,47.615
2024-03-11,15,20.138,46.337
2024-03-11,16,12.231,45.221
2024-03-11,17,11.002,39.495
2024-03-11,18,20.685,34.845
2024-03-11,19,26.045,31.64
2024-03-11,20,24.977,15.445
2024-03-11,21,37.334,20.468
2024-03-11,22,40.39,42.133
2024-03-11,23,43.293,53.301
2024-03-11,24,48.274,60.292
2024-03-12,1,49.936,59.977
2024-03-12,2,45.172,58.268
2024-03-12,3,47.879,58.018
2024-03-12,4,45.282,58.255
2024-03-12,5,49.015,58.703
2024-03-12,6,46.218,57.387
2024-03-12,7,48.478,57.323
2024-03-12,8,50.304,57.215
2024-03-12,9,45.121,57.477
2024-03-12,10,45.746,57.832
2024-03-12,11,49.38,57.969
2024-03-12,12,45.154,57.969
2024-03-12,13,48.534,57.969
2024-03-12,14,35.169,55.606
2024-03-12,15,17.667,51.455
2024-03-12,16,34.605,53.152
2024-03-12,17,54.803,55.654
2024-03-12,18,55.188,58.594
2024-03-12,19,54.868,58.544
2024-03-12,20,54.465,58.144
2024-03-12,21,54.584,58.144
2024-03-12,22,54.561,58.094
2024-03-12,23,54.34,58.094
2024-03-12,24,51.658,58.094
2024-03-13,1,52.563,57.969
2024-03-13,2,50.499,57.969
2024-03-13,3,54.518,57.969
2024-03-13,4,54.855,57.969
2024-03-13,5,54.343,58.269
2024-03-13,6,54.614,58.269
2024-03-13,7,47.122,58.344
2024-03-13,8,51.239,58.539
2024-03-13,9,50.399,58.594
2024-03-13,10,51.432,58.544
2024-03-13,11,51.496,58.494
2024-03-13,12,48.112,58.694
2024-03-13,13,53.137,58.539
2024-03-13,14,51.754,58.335
2024-03-13,15,48.857,57.366
2024-03-13,16,45.369,54.647
2024-03-13,17,49.023,50.545
2024-03-13,18,53.733,46.794
2024-03-13,19,46.612,44.295
2024-03-13,20,37.229,39.599
2024-03-13,21,34.403,33.967
2024-03-13,22,23.727,28.106
2024-03-13,23,25.718,26.695
2024-03-13,24,18.459,24.047
2024-03-14,1,21.11,22.613
2024-03-14,2,26.318,22.1
2024-03-14,3,23.649,20.797
2024-03-14,4,18.813,24.243
2024-03-14,5,21.932,27.331
2024-03-14,6,33.674,29.56
2024-03-14,7,42.551,27.586
2024-03-14,8,39.1,25.036
2024-03-14,9,27.858,21.708
2024-03-14,10,18.226,18.459
2024-03-14,11,13.603,18.674
2024-03-14,12,5.748,14.22
2024-03-14,13,8.376,12.907
2024-03-14,14,10.448,14.366
2024-03-14,15,9.485,13.619
2024-03-14,16,14.814,14.061
2024-03-14,17,16.121,16.941
2024-03-14,18,20.441,23.468
2024-03-14,19,19.595,28.025
2024-03-14,20,18.462,31.573
2024-03-14,21,12.443,29.547
2024-03-14,22,6.078,27.333
2024-03-14,23,1.331,24.089
2024-03-14,24,5.912,24.727
2024-03-15,1,7.302,14.743
2024-03-15,2,5.91,12.467
2024-03-15,3,7.737,12.207
2024-03-15,4,8.443,12.503
2024-03-15,5,7.878,13.822
2024-03-15,6,8.906,16.289
2024-03-15,7,13.365,17.96
2024-03-15,8,7.638,16.674
2024-03-15,9,8.627,16.559
2024-03-15,10,10.048,16.865
2024-03-15,11,11.844,8.457
2024-03-15,12,8.549,6.441
2024-03-15,13,9.092,4.369
2024-03-15,14,7.908,3.89
2024-03-15,15,5.162,3.009
2024-03-15,16,8.424,2.529
2024-03-15,17,10.175,5.331
2024-03-15,18,10.305,6.295
2024-03-15,19,9.903,8.565
2024-03-15,20,10.026,11.164
2024-03-15,21,11.88,14.517
2024-03-15,22,10.585,17.523
2024-03-15,23,13.339,25.883
2024-03-15,24,20.86,27.997
2024-03-16,1,26.864,28.487
2024-03-16,2,29.887,30.828
2024-03-16,3,29.472,31.976
2024-03-16,4,30.44,31.385
2024-03-16,5,32.278,29.559
2024-03-16,6,29.818,29.855
2024-03-16,7,34.439,29.226
2024-03-16,8,32.001,29.18
2024-03-16,9,28.941,29.888
2024-03-16,10,22.859,28.511
2024-03-16,11,15.043,23.59
2024-03-16,12,11.777,20.31
2024-03-16,13,10.019,18.58
2024-03-16,14,7.612,14.749
2024-03-16,15,7.912,13.107
2024-03-16,16,5.755,11.047
2024-03-16,17,4.572,9.888
2024-03-16,18,6.469,10.962
2024-03-16,19,11.501,13.297
2024-03-16,20,21.603,17.684
2024-03-16,21,24.293,20.836
2024-03-16,22,23.915,21.034
2024-03-16,23,24.873,20.764
2024-03-16,24,25.854,20.187
2024-03-17,1,26.733,18.648
2024-03-17,2,24.383,16.5
2024-03-17,3,18.86,16
2024-03-17,4,14.182,14.202
2024-03-17,5,10.17,12.921
2024-03-17,6,11.259,12.55
2024-03-17,7,12.843,12.881
2024-03-17,8,11.652,14.726
2024-03-17,9,18.81,13.919
2024-03-17,10,6.232,12.711
2024-03-17,11,5.819,16.814
2024-03-17,12,5.943,22.768
2024-03-17,13,10.615,26.801
2024-03-17,14,8.089,29.216
2024-03-17,15,12.749,29.491
2024-03-17,16,14.632,31.716
2024-03-17,17,18.17,35.632
2024-03-17,18,24.821,37.924
2024-03-17,19,23.712,37.454
2024-03-17,20,19.251,39.611
2024-03-17,21,21.994,44.412
2024-03-17,22,29.133,49.295
2024-03-17,23,27.852,52.464
2024-03-17,24,38.859,53.724
2024-03-18,1,58.837,52.646
2024-03-18,2,60.344,54.283
2024-03-18,3,58.757,54.869
2024-03-18,4,58.151,55.912
2024-03-18,5,55.577,52.598
2024-03-18,6,50.869,47.839
2024-03-18,7,32.852,33.661
2024-03-18,8,18.174,24.754
2024-03-18,9,40.763,19.95
2024-03-18,10,19.014,25.627
2024-03-18,11,10.521,22.214
2024-03-18,12,14.448,25.166
2024-03-18,13,16.077,23.666
2024-03-18,14,19.525,20.582
2024-03-18,15,12.121,17.247
2024-03-18,16,5.588,12.027
2024-03-18,17,2.176,6.027
2024-03-18,18,0.386,3.543
2024-03-18,19,0.393,1.6
2024-03-18,20,0.662,1.963
2024-03-18,21,2.69,3.511
2024-03-18,22,2.982,4.615
2024-03-18,23,1.802,5.951
2024-03-18,24,0.816,9.911
2024-03-19,1,1.887,13.106
2024-03-19,2,1.425,13.251
2024-03-19,3,1.425,9.613
2024-03-19,4,1.004,9.407
2024-03-19,5,2.777,11.975
2024-03-19,6,5.232,15.024
2024-03-19,7,5.64,15.361
2024-03-19,8,4.693,16.612
2024-03-19,9,4.665,16.798
2024-03-19,10,4.678,15.583
2024-03-19,11,6.938,11.308
2024-03-19,12,10.267,13.057
2024-03-19,13,19.259,14.158
2024-03-19,14,23.015,14.522
2024-03-19,15,24.176,13.985
2024-03-19,16,18.357,15.286
2024-03-19,17,29.535,16.407
2024-03-19,18,24.396,16.755
2024-03-19,19,27.323,22.109
2024-03-19,20,27.432,24.561
2024-03-19,21,24.907,24.566
2024-03-19,22,17.975,22.295
2024-03-19,23,14.809,19.012
2024-03-19,24,16.921,15.701
2024-03-20,1,22.83,15.778
2024-03-20,2,23.854,17.041
2024-03-20,3,17.306,19.766
2024-03-20,4,11.278,21.908
2024-03-20,5,13.939,22.053
2024-03-20,6,14.921,21.361
2024-03-20,7,13.575,22.78
2024-03-20,8,7.36,25.952
2024-03-20,9,5.294,24.641
2024-03-20,10,7.994,21.879
2024-03-20,11,7.879,15.076
2024-03-20,12,4.146,14.606
2024-03-20,13,2.599,5.634
2024-03-20,14,1.956,3.79
2024-03-20,15,1.655,4.27
2024-03-20,16,4.792,4.927
2024-03-20,17,5.891,4.784
2024-03-20,18,6.722,3.094
2024-03-20,19,9.121,5.091
2024-03-20,20,16.02,8.464
2024-03-20,21,21.17,5.655
2024-03-20,22,14.677,4.259
2024-03-20,23,10.737,9.293
2024-03-20,24,9.703,9.403
2024-03-21,1,8.862,11.837
2024-03-21,2,9.244,7.869
2024-03-21,3,10.279,3.664
2024-03-21,4,8.22,1.84
2024-03-21,5,3.196,2.166
2024-03-21,6,1.564,2.129
2024-03-21,7,3.012,1.409
2024-03-21,8,1.111,0.857
2024-03-21,9,0.426,0.57
2024-03-21,10,-0.158,1.356
2024-03-21,11,0.965,0.605
2024-03-21,12,6.234,0.69
2024-03-21,13,6.886,5.478
2024-03-21,14,7.269,7.567
2024-03-21,15,6.445,8.493
2024-03-21,16,5.907,7.125
2024-03-21,17,3.304,4.882
2024-03-21,18,2.646,3.026
2024-03-21,19,1.585,2.278
2024-03-21,20,1.253,1.75
2024-03-21,21,-0.152,1.5
2024-03-21,22,4.379,5.601
2024-03-21,23,23.517,9.152
2024-03-21,24,24.89,9.506
2024-03-22,1,21.487,10.915
2024-03-22,2,12.191,12.594
2024-03-22,3,11.57,14.164
2024-03-22,4,19.601,14.117
2024-03-22,5,29.019,13.937
2024-03-22,6,18.013,15.051
2024-03-22,7,23.399,17.53
2024-03-22,8,28.53,18.101
2024-03-22,9,24.647,17.118
2024-03-22,10,14.318,15.264
2024-03-22,11,8.569,13.818
2024-03-22,12,6.676,14.099
2024-03-22,13,8.495,14.96
2024-03-22,14,7.345,15.631
2024-03-22,15,7.316,17.001
2024-03-22,16,8.119,14.267
2024-03-22,17,5.193,12.211
2024-03-22,18,4.393,11.698
2024-03-22,19,6.959,13.225
2024-03-22,20,11.179,15.341
2024-03-22,21,25.6,16.753
2024-03-22,22,34.623,17.798
2024-03-22,23,34.941,22.492
2024-03-22,24,34.637,25.559
2024-03-23,1,41.922,34.852
2024-03-23,2,38.751,37.226
2024-03-23,3,29.067,36.169
2024-03-23,4,29.776,35.915
2024-03-23,5,26.341,32.088
2024-03-23,6,19.7,29.209
2024-03-23,7,17.354,27.352
2024-03-23,8,24.654,25.214
2024-03-23,9,23.677,22.807
2024-03-23,10,22.613,22.734
2024-03-23,11,31.202,22.369
2024-03-23,12,24.148,22.687
2024-03-23,13,35.97,25.101
2024-03-23,14,36.035,29.712
2024-03-23,15,38.812,38.628
2024-03-23,16,41.132,47.272
2024-03-23,17,48.506,55.006
2024-03-23,18,61.201,59.128
2024-03-23,19,63.537,61.906
2024-03-23,20,69.582,66.381
2024-03-23,21,74.021,71.241
2024-03-23,22,68.321,73.133
2024-03-23,23,69.71,69.32
2024-03-23,24,74.338,66.797
2024-03-24,1,66.447,65.889
2024-03-24,2,58.753,64.993
2024-03-24,3,63.795,64.797
2024-03-24,4,65.875,64.694
2024-03-24,5,60.276,63.194
2024-03-24,6,61.368,61.944
2024-03-24,7,60.896,61.194
2024-03-24,8,61.207,61.694
2024-03-24,9,61.799,61.694
2024-03-24,10,63.478,61.194
2024-03-24,11,60.994,61.194
2024-03-24,12,60.233,60.694
2024-03-24,13,58.879,60.535
2024-03-24,14,57.292,60.492
2024-03-24,15,57.804,60.406
2024-03-24,16,59.064,60.738
2024-03-24,17,63.706,60.843
2024-03-24,18,59.89,60.447
2024-03-24,19,57.819,59.917
2024-03-24,20,60.43,59.543
2024-03-24,21,59.576,59.364
2024-03-24,22,51.548,57.948
2024-03-24,23,43.897,54.994
2024-03-24,24,30.828,50.025
2024-03-25,1,1.811,42.391
2024-03-25,2,0.754,41.086
2024-03-25,3,1.528,1.75
2024-03-25,4,2.834,1.75
2024-03-25,5,2.354,1.483
2024-03-25,6,3.16,1.4
2024-03-25,7,15.84,1.029
2024-03-25,8,30.814,0.743
2024-03-25,9,36.059,0.433
2024-03-25,10,44.869,0.144
2024-03-25,11,53.05,35.595
2024-03-25,12,56.145,35.818
2024-03-25,13,55.555,36.262
2024-03-25,14,58.638,54.868
2024-03-25,15,55.37,59.694
2024-03-25,16,54.577,60.194
2024-03-25,17,42.49,60.944
2024-03-25,18,23.062,60.944
2024-03-25,19,29.549,61.944
2024-03-25,20,41.351,62.694
2024-03-25,21,60.393,63.994
2024-03-25,22,61.218,64.159
2024-03-25,23,54.875,64.659
2024-03-25,24,57.354,65.159
2024-03-26,1,58.327,64.333
2024-03-26,2,61.948,63.55
2024-03-26,3,65.689,63.413
2024-03-26,4,59.427,61.896
2024-03-26,5,60.013,60.947
2024-03-26,6,60.219,59.818
2024-03-26,7,58.978,58.734
2024-03-26,8,56.209,58.508
2024-03-26,9,53.874,58.447
2024-03-26,10,53.498,53.601
2024-03-26,11,53.696,53.655
2024-03-26,12,53.647,54.004
2024-03-26,13,53.189,53.824
2024-03-26,14,54.584,55.074
2024-03-26,15,55.366,55.624
2024-03-26,16,60.047,56.224
2024-03-26,17,58.398,56.974
2024-03-26,18,57.289,56.514
2024-03-26,19,52.358,46.548
2024-03-26,20,40.225,35.914
2024-03-26,21,51.475,23.963
2024-03-26,22,50.266,16.977
2024-03-26,23,28.997,11.118
2024-03-26,24,16.072,11.778
2024-03-27,1,15.58,14.671
2024-03-27,2,11.36,15.465
2024-03-27,3,4.025,14.86
2024-03-27,4,4.021,12.405
2024-03-27,5,1.89,12.99
2024-03-27,6,3.89,13.709
2024-03-27,7,4.906,11.5
2024-03-27,8,7.499,9.255
2024-03-27,9,8.43,7.122
2024-03-27,10,8.071,5.5
2024-03-27,11,10.982,5
2024-03-27,12,10.549,5
2024-03-27,13,13.276,11.768
2024-03-27,14,15.66,18.957
2024-03-27,15,14.963,22.818
2024-03-27,16,12.211,25.578
2024-03-27,17,13.927,24.808
2024-03-27,18,15.413,25.665
2024-03-27,19,26.04,27.631
2024-03-27,20,37.93,28.853
2024-03-27,21,49.5,32.765
2024-03-27,22,45.554,37.532
2024-03-27,23,50.29,41.066
2024-03-27,24,53.136,45.097
